vlookup_supplier_number,eqy_year,period,chs,fhr,operating_profit,operating_profit_before_depreciation,gross_profit,capital_employed,total_shareholder_equity,total_assets,total_revenue,operating_profit_after_tax,net_profit_after_tax,net_profit_before_tax,cost_of_goods_sold,depreciation,interest_expense,other_operating_expense,total_staff_costs,company_tax_expense,total_cash_operating_expenditure,total_liabilities,total_inventories,total_term_liabilities,total_current_assets,total_current_liabilities,quick_assets,working_capital,total_debt,cash,retained_earnings,current_debt_service,cash_from_operations
504855,2018,YE,17,32,257.26456472304994,266.5262629210499,54.86252435,59.07152899384999,38.28470298063,108.32417467894999,315.75178845299996,259.12435166004997,-3.4538913295399993,-5.313678266539999,260.88926410299996,9.261698198,0.8823739559999999,10.676875925949998,38.548649606,-1.8597869369999998,368.60201336489996,70.03947107552999,18.172696992,20.78682539043,60.35451007534999,49.2526456851,42.181813083349994,11.101864390249993,70.03947107553,10.979753560939999,-8.488097019369999,50.1350196411,5.80780686846
504855,2017,YE,18,33,246.94763147543998,255.56124828065998,55.13957435700001,54.253704884399994,42.882905058000006,107.026507938,301.707960939,247.10874498122396,-0.478420183836,-0.63953368962,246.56838658200002,8.61361680522,0.7376322156,8.3584599462,37.78825271214,-0.161113505784,347.47542870390004,64.1436026196,24.208276092000002,11.370799566,47.786819052000006,52.7728030536,23.578542960000004,-4.985984001599995,64.1436026196,0.860555598,-5.030694942,53.5104352692,8.135196621383999
091034,2025,Q1,18,34,0,0,0,3633.1015466563586,2220.965158678944,6362.163756132558,7086.840485523076,-58.13736767601,101.82213888813,0,0,0,60.982109513925,0,0,58.13736767601,0,4141.198597453614,0,0,3483.3438728902593,2729.0622094761993,3483.3438728902593,754.28166341406,2729.0622094761993,284.395708154592,0,2790.0443189901243,101.82213888813
091034,2024,YE,13,35,0,0,0,3924.8836889675404,2405.7973478257804,6618.647261435459,7099.224831732041,-77.85758458391936,56.96027828755368,0,0,0,62.073734908625795,0,0,77.85758458391936,0,4212.849913609678,0,0,3479.0789675724673,2693.7635724679185,3479.0789675724673,785.3153951045488,2693.7635724679185,328.5446274472027,0,2755.8373073765442,56.96027828755368
091034,2024,Q3,12,35,0,0,0,3791.591127873969,2220.261520991295,6485.388297297348,7026.50086194247,-44.52268537611545,5.731640601543386,0,0,0,61.5294642301674,0,0,44.52268537611545,0,4265.126776306053,0,0,3432.1574595764796,2693.797169423379,3432.1574595764796,738.3602901531008,2693.797169423379,328.8537194374383,0,2755.326633653546,5.731640601543386
091034,2024,Q2,12,35,0,0,0,3799.862698308318,2256.7142176658244,6497.745257515681,7021.152226633175,-56.51679847547646,51.651959324811266,0,0,0,56.7922935102517,0,0,56.51679847547646,0,4241.031039849857,0,0,3408.88820822461,2697.882559207363,3408.88820822461,711.0056490172469,2697.882559207363,361.6712255311522,0,2754.6748527176146,51.651959324811266
091034,2024,Q1,13,35,0,0,0,3768.8056726807295,2243.1746446152847,6461.084259717299,7071.802996685266,-67.81881429235334,82.76945947222912,0,0,0,50.29464232421131,0,0,67.81881429235334,0,4217.909615102014,0,0,3422.3404291909524,2692.278587036569,3422.3404291909524,730.0618421543832,2692.278587036569,374.8479514627191,0,2742.5732293607807,82.76945947222912
091034,2023,YE,20,33,0,0,0,4126.6602899842965,2466.330251749514,6965.820035513945,7945.593740073877,-79.3869376782964,146.4045946595802,0,0,0,47.197002370408235,0,0,79.3869376782964,0,4499.489783764431,0,0,3627.4853001206993,2839.159745529649,3627.4853001206993,788.3255545910501,2839.159745529649,353.43356748234976,0,2886.3567479000576,146.4045946595802
091034,2023,Q3,21,33,0,0,0,4129.15650024544,2416.979802317999,7172.305058041003,7790.314559082885,-82.78476418301791,158.28208467827784,0,0,0,36.98862010841593,0,0,82.78476418301791,0,4755.325255723003,0,0,3843.098255692239,3043.1485577955627,3843.098255692239,799.9496978966763,3043.1485577955627,435.0857228304605,0,3080.1371779039787,158.28208467827784
091034,2023,Q2,15,33,0,0,0,4314.792578561509,2496.9926554050608,7304.1645708207225,7509.285991921543,-61.80914661549358,98.12714307166183,0,0,0,30.90084762078986,0,0,61.80914661549358,0,4807.171915415662,0,0,3815.4014988544104,2989.3719922592136,3815.4014988544104,826.0295065951968,2989.3719922592136,460.6662894767522,0,3020.2728398800036,98.12714307166183
091034,2023,Q1,16,33,0,0,0,4292.99730986346,2431.3982108413243,7231.3870018040225,7242.57151404873,-54.36522407554444,106.13737002906457,0,0,0,26.95161944644247,0,0,54.36522407554444,0,4799.988790962698,0,0,3841.8315221268826,2938.389691940563,3841.8315221268826,903.4418301863197,2938.389691940563,437.6042872133462,0,2965.3413113870056,106.13737002906457
091034,2022,YE,16,34,0,0,0,4611.6086237070085,2604.1625208189557,7760.1658377452895,7715.555555820045,-59.61857379972201,109.784411280712,0,0,0,27.985074627825004,0,0,59.61857379972201,0,5156.003316926333,0,0,4170.5058044547395,3148.557214038281,4170.5058044547395,1021.9485904164585,3148.557214038281,540.2404643634615,0,3176.542288666106,109.784411280712
591457,2023,Q2,37,51,358.61137379699994,377.18942920055997,116.20621799399999,212.02222720499998,132.068459595,355.51979743199996,459.2683781667,357.14530107443994,7.450552511999999,8.916624731999999,343.06216006799997,18.57805540356,5.8490440365,82.07894859969,0,1.4660727225599999,525.79811293269,223.45133678999997,103.4444772813,79.95376656299999,165.001690686,143.49757022699998,61.55721340469999,21.504120459000006,223.45133678999997,0.04655253065999987,110.6514129957,149.3466142635,26.02860791556
591457,2022,YE,21,26,383.00780136000003,401.98023672000005,115.30059240000001,251.25892584000005,132.19598698000001,389.31808713000004,494.49267218000006,384.10977065000003,-0.03574873,-1.13771802,379.19207978000003,18.972435360000002,4.40112679,92.51243546,0,-1.10196929,583.1893860600001,257.12210015,118.56247844,119.06293886000002,184.81767827000002,138.05916129,66.25519983000001,46.758516980000024,257.12210015,2.17689132,109.62291429000001,142.46028808,18.93668663
591457,2021,YE,32,32,369.534403964,389.11464522999995,129.36789756599998,210.95477928,142.723173354,411.051900754,482.19322911399996,366.97153891799996,11.209773785999998,13.772638832,352.82533154799995,19.580241266,2.589888366,93.078583884,0,2.5628650459999998,558.562740582,268.3287274,117.25411008799999,68.231605926,192.98374020199998,200.09712147399998,75.72963011399999,-7.113381271999998,268.3287274,2.885413226,118.51183948399999,202.68700983999997,30.790015052
591457,2020,YE,39,47,301.60007466300004,320.51179907100004,117.26820345600001,225.973686753,137.543561748,360.043464582,400.02801099300007,301.16630033100006,14.749213815000001,15.182988147000001,282.706628247,18.911724408,3.7636375590000006,79.46303263200001,0,0.43377433200000004,460.54441791900007,222.499902834,91.682732151,88.43012500500001,157.24908539100002,134.069777829,65.56635324000003,23.17930756200002,222.499902834,15.585022593,112.311924453,137.833415388,33.660938223
591457,2019,YE,43,37,350.47655760000004,364.65165360000003,126.72199862400001,219.392912544,124.367495616,382.007856672,453.01389993600003,346.20620985600004,14.294021664,18.564369408,326.291901312,14.175096,5.185625952,88.362246336,0,4.2703477439999995,517.191489984,257.640361056,103.817414688,95.025416928,169.350908064,162.614944128,65.53349337600001,6.735963936000019,257.64036105599996,-2.0474226239999997,98.749604928,167.80057008,28.469117664000002
111460,2024,YE,57,71,50.297132358,55.44169398,11.868154055999998,31.055507612999996,21.553427447999997,40.715313290999994,58.974809949,49.399385777999996,2.3455742219999998,3.243320802,47.06282929499999,5.113802456999999,0.095263407,3.489289371,0,0.8977465799999998,59.18596965899999,19.161885842999997,2.386926459,9.502080164999999,12.619202454,9.659805678,10.09755909,2.959396776,19.161885843,6.1605730979999995,4.890370608,9.755069084999999,7.490135843999999
111460,2023,YE,21,47,-0.6530107590000043,4.5341612339999955,0,32.924485499999996,19.774456565999998,44.525856948,42.467684241,-0.4810284450000043,-0.33154301999999997,-0.503525334,0,5.160232682999999,0.16690645799999998,37.633225608,0,-0.17198231399999997,80.453623209,24.751400381999996,2.516529414,13.150028934,11.285628704999999,11.601371448,8.656965591,-0.31574274300000127,24.751400382,5.499435555,2.6198641259999995,11.768277906,4.855628973
111460,2022,YE,19,27,-1.7673499799999988,3.603812500000002,0,28.858057380000005,20.93174742,41.143354730000006,40.53156498,-1.4690093499999988,-0.93096028,-1.22930091,0,5.342708030000001,0.08959146000000001,36.301092950000005,0,-0.29834063,77.97334838,20.21160731,2.7516875600000006,7.92630996,9.81408096,12.285297350000002,6.932051199999999,-2.471216390000002,20.21160731,-5.05282362,3.0726206200000004,12.374888810000002,4.440202200000001
111460,2021,YE,25,60,19.249762542620005,20.674281424620006,10.604207572,28.097473410000003,23.981169161999997,51.698082604,29.486960928,19.151405432620006,0.27544560262,0.37380271262,18.843047688,1.4245188819999999,0.032912142,1.4786102859999999,7.33406921738,0.09835711,37.89292557675999,27.716913442,1.2682336220000001,4.116304248,16.772209682,23.600609193999997,15.50397606,-6.828399511999997,27.716913441999996,10.723579024,4.680204602,23.633521335999998,1.69996448462
111460,2020,YE,32,66,25.98342897213,27.35665682913,13.197216987000001,25.64441229303,24.812525799,32.25318625503,37.68345153,25.63035695613,0.9964102461300001,1.34948226213,24.486234543000002,1.373227857,0,1.587481335,8.73931336587,0.35307201600000004,46.51305180174,7.440660567000001,1.2467811300300002,0.831886605,12.843631932030002,6.608773962,11.596850802000002,6.234857970030002,7.440660567,8.205888726000001,4.610412639000001,6.608773962,2.3696381031300002
111460,2019,YE,56,76,32.76961584,34.173109152,14.281978464,17.254643327999997,16.407079104,23.666994623999997,45.15612067199999,32.422336128,1.595737728,1.94301744,30.8265984,1.4034933120000002,0,1.9322397119999999,9.050771807999999,0.34727971199999996,54.196114752,7.25991552,1.339435968,0.847564224,11.595020736,6.412351296,10.255584768,5.182669440000001,7.25991552,6.083561952,4.695198144,6.412351296,2.99923104
111460,2018,YE,37,57,30.796230556960005,31.767297570957005,12.832105173359999,20.998359073226997,15.007829537259997,30.876544335199995,42.777189846497,30.443250652313004,0.9999597965299999,1.352939701177,29.694187764459997,0.9710670139969999,0,1.612389673441,9.146605693421998,0.352979904647,52.18324551218299,15.868714797939997,1.405311654,5.990529529612,9.127171320486,9.878185261972998,7.721859666485999,-0.751013941486999,15.868714791584999,3.394246084301,3.452902114053,9.878185261972998,1.971026810527
111460,2016,YE,52,70,30.032623368143994,31.511860392428993,14.44385123619,21.676127869131,15.894974242290001,31.945887377370003,42.60529102246199,29.523879316109994,1.4867574804419998,1.9955015324760002,28.09928081097,1.479237024285,0,1.9023365818290001,9.128935072902,0.508744052034,51.64106114471699,16.05091314837,1.2778757342909999,5.781153633486,11.612235352941,10.269759508239,10.33435961865,1.3424758447019993,16.050913141725,5.684467705992,5.161220841783,10.269759508239,2.965994504727
111460,2015,YE,72,88,46.154184725440004,48.23115050213801,23.907688934240003,21.569316192000002,21.138732138,28.072744012,67.205784343542,44.87305200138201,4.370266902684,5.651399626742001,41.900440254,2.076965776698,0,2.9378527510620005,14.63912593504,1.281132724058,79.131363402902,6.934011874000001,2.143798428,0.430584054,13.963413422000002,6.503427820000001,11.819614994000002,7.4599856020000015,6.934011874,5.458795874000001,4.851593738,6.503427820000001,6.447232679382001
111460,2014,YE,52,71,37.653979211999996,39.369960295999995,18.768148732,19.299507416,19.299507416,27.28686978,55.355659091999996,37.635736728,2.0744372,2.092679684,36.062069396,1.715981084,0.024671096,2.3042496320000003,13.156008200000002,0.018242484,68.698566144,7.987362364,1.290587332,0,12.943134736000001,7.987362364,11.652547404000002,4.955772372000001,7.987362364,3.9395097800000003,2.988168216,8.01203346,3.7904182840000002
200410,2024,YE,32,65,6.238278000000037,31.96634400000003,0,641.822598,622.7385929999999,907.7711489999999,1897.825734,6.238278000000037,13.276934999999998,13.276934999999998,0,25.728065999999995,0,1858.8207329999998,0,0,3743.3695319999997,285.03255599999994,0,19.084004999999998,610.5152699999999,265.94855099999995,610.5152699999999,344.5667189999999,285.03255599999994,282.48598799999996,0,265.94855099999995,39.00500099999999
200410,2023,YE,24,58,-20.05633200000011,6.611804999999887,0,648.0291329999999,627.795858,886.7158169999999,1663.2579179999998,-20.05633200000011,-12.393339,-12.393339,0,26.668136999999998,0,1648.9831199999999,0,0,3324.634377,258.919959,0,20.233275,599.279766,238.68668399999999,599.279766,360.593082,258.919959,269.095752,0,238.68668399999999,14.274797999999999
200410,2022,YE,32,60,1171.3780500350001,1202.1551261971001,401.13834797000004,666.56262169,643.6765363160001,907.5103252,1575.7419745427003,1168.7806003526,4.4124182526,7.009867935,1169.48590432,30.777076162100002,0,39.0838747656,329.38525136000004,2.5974496824,1937.2012327006,263.833788884,154.18257318,22.8860854176,616.109270997,240.94770351000003,461.926697817,375.16156748699996,263.83378892760004,243.97358645600002,557.433223212,240.94770351000003,35.1894944147
200410,2021,YE,49,79,1475.8811375368,1517.04920497606,486.653190124,757.2318050509998,733.0547083373999,1050.0146692019998,1929.936110195204,1469.157721728776,39.145259827,45.868675637379994,1436.432005424,41.16806743926,0.431371133226,43.34767660535999,362.6883139548,6.723415808024,2289.67205399536,316.9599605112,136.8948342326,24.177096348419997,762.7203494834,292.78286415099996,625.8255152508,469.93748533240006,316.95996049941994,416.77565444379997,639.9683458837999,293.21423528422594,80.31332726625999
200410,2020,YE,69,90,1721.5020467037002,1765.8982424053802,583.672403322,804.0647033757001,777.3344132715,1108.0774563372001,2202.7366172584802,1699.6370735428202,96.00617932920001,117.87115249008001,1611.12120012,44.39619570168,0.4527079101,49.899456043920004,378.99590499270005,21.86497316088,2513.30811789492,330.74304577830003,136.3613914332,26.73029290311,788.9593075488001,304.01275296150004,652.5979161156001,484.94655458730006,330.74304586461005,441.38505988710006,680.0300178597,304.46546087160004,140.40237503088002
200410,2019,YE,68,88,1896.1708240799999,1941.6659992703999,617.11754832,759.9695168832,736.1968265184,1091.5585704192,2425.55940471936,1876.9684290739199,93.20920754496,112.41160255104,1795.4908083839998,45.4951751904,1.21946114784,59.96878668768,410.9735707584,19.20239500608,2782.87069845408,355.36174439999996,125.8061042784,23.772690814079997,758.9998613184,331.589053536,633.19375704,427.4108077824,355.36174435008,355.7717824128,636.2078139456,332.80851468384,138.70438273535999
200410,2018,YE,47,76,1991.755088154,2037.87347925822,531.675345104,696.0038108229999,654.754725983,1097.8862411999999,2493.3609188249497,1973.24051266323,20.398197134889998,38.91277262566,1953.0620376959998,46.118391104219995,1.236951181,64.13274647137,389.89801974669996,18.51457549077,2907.24196124907,443.13151521699996,116.08593978499998,41.249084839999995,716.7179765369999,401.882430377,600.632036752,314.8355461599999,443.131515217,291.820266721,554.559489118,403.119381558,66.51658823910999
200410,2017,YE,77,92,1972.8413839763998,2017.4224669195798,653.48763375,767.307540216,734.5702835814001,1154.4799239204,2480.2948968781197,1933.7567812281598,111.71301418032,150.79761695460002,1821.0470028240002,44.58108294318,1.247067318,67.37182007598,395.0555054544,39.08460274824,2790.4827368539804,419.90964085980005,107.2214532081,32.7372571554,753.280338405,387.17238370440003,646.0588851969,366.1079547005999,419.90964085980005,317.817324405,631.7777694942,388.41945102240004,156.2940971235
200410,2016,YE,80,93,2132.2640061063,2176.50498271335,685.7695937609999,702.0467918454,668.6499142688999,1073.6420723442,2666.7993793971295,2092.61723183052,112.89940089225,152.5461752079,1979.506594854,44.240976607049994,1.73442685311,90.44317892754,398.3280269874,39.64677427578,3001.2899832776397,404.9921580753,104.78708148276,33.39687758979,680.7091752129,371.5952804988,575.9220937301401,309.11389471410007,404.99215808859,256.173651642,564.0062132004,373.32970735191,157.1403774993
200410,2015,YE,82,93,2057.0404186036003,2097.3452636033403,652.472390896,638.0487757668,590.4531271220001,989.1696529838,2557.5003147283805,2002.3737223766602,108.94830266148,163.61499892880002,1892.53706802,40.30484499974,1.5485458781,74.37856018692001,385.11629675520004,54.66669622694,2851.83162689052,398.71652586180005,108.82854420934001,47.595648537120006,619.6257830308,351.120877217,510.79723882146,268.5049058138,398.71652575411997,194.939096392,489.54265523860005,352.6694230951,149.25314766122
110480,2024,YE,32,21,155.605143258,161.077666023,20.705991858,18.48272714099999,16.156210482,72.74182097699999,173.690231535,155.512035891,0.07591904999999999,0.16902641699999998,152.753700015,5.472522765,2.912956488,12.38202585,0,0.09310736699999998,182.99027447999998,56.585610495,10.356450678,2.3265166589999997,35.927394246,54.259093836,25.202929914,-18.33169959,56.585610495,4.945489973999999,0,57.172050324,5.548441815
110480,2024,Q2,24,19,144.31481402399996,151.36182517049997,13.221847161,21.043738574999992,15.770900709,83.01886429499999,164.42518559399997,141.80180702399997,-11.344794669,-8.831787669,150.92234896049996,7.047011146499999,2.5007816429999994,12.7823704425,0,2.513007,183.53410099199996,67.247963586,11.60036400276,5.272837866,42.93682673399999,61.975125719999994,31.003524207179993,-19.038298986,67.247963586,14.88820377636,-24.852452777459998,64.47590736299999,-4.297783522500001
110480,2023,YE,24,15,138.59585440799998,145.30561358699998,4.091618414999999,21.162752390999998,16.554636312,77.913695439,159.17716058399998,133.42158040799998,-22.721873594999998,-17.547599595,154.654751925,6.709759179,1.919492322,13.440756752999999,0,5.174274,188.24602460999998,61.359059126999995,11.201506443,4.608116079,35.521601456999996,56.750943047999996,24.071940308999995,-21.229341591,61.359059126999995,6.863127926999999,0,58.67043536999999,-16.012114416
110480,2022,YE,20,26,74.55203676000001,79.71487299,36.86310567,58.63481363,50.27348794000001,112.08466403,122.82199788000001,77.17620522000001,-9.23419551,-11.85836397,85.95889221,5.16283623,0.45150852,9.563177130000001,33.54394776,-2.62416846,177.33597822000002,61.811176090000004,10.24678807,8.361325690000001,34.0358386,53.4498504,23.789050529999997,-19.414011800000004,61.811176090000004,3.6973628400000003,6.734200940000001,53.90135892,-4.071359279999999
110480,2021,YE,21,27,77.079751228,82.779759854,39.716940282,58.986835092,49.587166681999996,112.484743844,122.815113536,82.002613228,-1.383040324,-6.305902324,82.99026492,5.700008626,0.503296966,6.674798913999999,33.252646434,-4.922862,168.545164242,62.897577162,11.9046324,9.39966841,36.928145438,53.497908751999994,25.023513038,-16.569763313999992,62.89757716199999,4.490404064,8.422781281999999,54.001205717999994,4.316968301999999
110480,2020,YE,31,40,102.03500399796002,108.18865075590001,53.307801891000004,66.85236977400001,62.597269512000004,106.09680423600001,154.13348673900003,102.47126159196002,1.55022145596,1.11396386196,100.48614870600001,6.15364675794,0.774427572,8.04721616307,37.55808367803,-0.4362575940000001,197.85039514614004,43.49953472400001,7.469537427000001,4.255100262,28.245397545000003,39.244434462,20.775860118000004,-10.999036916999998,43.499534724,2.6656214670000002,19.510947612000002,40.018862034,7.7038682139
110480,2018,YE,41,49,112.58055991500001,118.74829585900001,55.94327344399999,75.556675627,66.71684393599999,109.60380673899999,164.619294668,114.171851915,5.2248636589999995,3.633571659,108.65102192499998,6.1677359439999995,0.32096562999999995,10.632565752,35.213433757999994,-1.591292,206.510756889,42.886962803,4.980515179999999,8.839831691,21.858574114,34.047131111999995,16.878058934000002,-12.188556997999996,42.886962802999996,2.9141259219999998,22.302638635999998,34.368096742,11.392599602999999
110480,2016,YE,43,46,121.99419226998,128.78519355198,60.602401328999996,75.263256855,62.758621431,126.12350873999999,175.971525117,120.56950426998,5.395085626979999,6.819773626979999,115.10143926599999,6.791001282,0.34066389899999994,9.572570373,37.34607667002,1.424688,215.72973463404,63.364887309,6.312849675,12.504635424,33.985138827,50.860251885,27.672289152,-16.875113057999997,63.364887309,2.836327878,21.633646731,51.200915783999996,12.186086908979998
110480,2015,YE,42,46,122.01619906498,128.59688149718,58.651262853540004,75.088165976,61.528879632000006,125.63270706600001,173.53245579484002,120.01200506498,4.90223639576,6.90643039576,114.81488865826002,6.5806824322,0.361184294,10.826063748000001,34.043206266620004,2.0041940000000005,211.1341111197,64.103827434,7.571523238,13.559286344000002,33.307294940000006,50.54454109,25.735771702000005,-17.237246149999997,64.10382743400001,2.4842489380000004,19.877851832,50.905725384,11.482918827959999
110480,2014,YE,43,43,119.38647800200002,124.45306174344002,51.4846753638,57.45960242136001,43.58048087932,99.98619143696001,165.20473608560002,117.37661000200002,3.7695922232000005,5.779460223200001,113.44613782060001,5.066583741440001,0.4348028594,9.2066747352,31.271076705760002,2.0098680000000004,199.46822444396005,56.40571055764,5.51631361144,13.87912154204,30.638266328560004,42.5265890156,25.121952717120003,-11.888322687039999,56.405710557640006,2.82500513672,14.94316447932,42.961391875000004,8.83617596464
104479,2024,YE,16,13,151.61838731999998,151.61838731999998,-7.923592430999999,-67.72440164400001,-67.724400627,56.896443323999996,160.60961109599998,151.61838833699997,-20.424546261,-20.424547278,167.88042173699998,0,4.815294650999999,8.338441986,0,-1.017e-6,184.55730570899996,124.620844968,13.514771636999999,0,39.252219462,124.620844968,25.737447825,-85.368625506,124.620844968,0,-91.115400627,129.436139619,-20.424546261
104479,2024,Q3,17,13,162.37182598199996,165.05591450174995,-10.972043828999999,-65.73290207399998,-65.73290003999999,51.73887732299999,171.57952151324997,162.37180055699997,-22.329934407,-22.329908981999996,181.4150741985,2.6840885197499995,4.423151400749999,5.38711637625,0,2.5424999999999998e-5,194.87339547075,117.47177939699998,13.062270707999998,0,30.808859687999995,117.47177939699998,17.74658898,-86.66291970899998,117.47177939699998,0.227636127,-89.12390003999998,121.89493079774998,-19.64584588725
104479,2024,Q2,18,13,191.80097770499998,194.97389871599998,-12.121247726999998,-63.86228515799999,-63.862283123999994,43.942650920999995,201.59189349749997,191.80092685499997,-24.610564026,-24.610513175999998,212.71486165199997,3.1729210109999997,4.5677299005,5.619715208999999,0,5.0849999999999996e-5,227.12721308099995,107.80493607899999,0,0,24.37361523,107.80493607899999,24.37361523,-83.43132084899999,107.80493607899999,0,-87.25328312399999,112.37266597949998,-21.437643015
104479,2023,YE,15,13,176.87547268799997,179.99436214199997,-10.006981002,-48.694922999999996,-48.694922999999996,48.86558399999999,184.433775111,176.87536798799997,-16.047364811999998,-16.047260112,192.385301418,3.1188894539999996,2.592886077,2.383958274,0,1.047e-4,200.27210742000003,97.56050699999999,17.334132,0,28.734914999999997,97.56050699999999,11.400782999999997,-68.82559199999999,97.56050699999999,0.7915319999999999,-72.77592299999999,100.15339307699999,-12.928475357999998
104479,2022,YE,14,12,109.89485294,116.64110383,-9.326175160000002,-33.98838000000001,-33.98838,56.972120000000004,118.78515018,112.25820075,-16.572743680000002,-18.936091490000003,128.09432679,6.746250890000001,0.7440612500000001,2.1270478,0,-2.36334781,139.09467328000002,90.96050000000001,17.277590000000004,0,34.606410000000004,90.96050000000001,17.32882,-56.35409000000001,90.96050000000001,0.01635,-59.05838000000001,91.70456125000001,-9.826492790000001
502823,2024,YE,38,32,142.347880089,142.50039111755999,8.598413628,-113.21344174499998,-113.21344072799998,64.02381526799999,144.4164738525,142.336510029,7.376019290999999,7.3873893509999995,134.9026389981,0.12909477644999998,0.9732734951399998,1.00066090851,0,0.01137006,137.05647213861002,177.23725701299998,10.600640188559998,0,26.553918815999996,177.23725701299998,15.816025029509998,-150.68333819699998,177.23725701299998,0.0017140619699999998,-129.4854410331,178.21053050813998,7.528530319559998
502823,2024,Q1,19,17,-8.344548054,-1.8319433553000009,0,-118.56511338299997,-118.56511236599998,66.03499887299999,126.03530311109999,-8.33622263775,-8.798469732,-8.806795910999998,0,6.5126046987,1.0890981301499998,127.25918562419999,0,-0.00832541625,261.0309762522,184.60011225599996,9.829124990999999,0,24.481658259,184.60011225599996,14.601083238000001,-160.11845399699996,184.60011225599996,0.46922040899999995,-134.83711236599999,185.68921038614997,-2.2858650332999995
502823,2023,YE,19,16,-13.767700302000009,-7.041441313890009,0,-124.17008214899998,-124.170082149,77.67786811199998,122.75311250145,-13.756272297000008,-14.887316034,-14.898744038999999,0,6.72625898811,1.1568358176899998,129.7687614729,0,-0.011428004999999998,266.2637821119,201.84795026099997,10.292738366490001,0,33.70648665899999,201.84795026099997,23.321027375489994,-168.141463602,201.84795026099997,5.475809999999999e-5,-140.9220825678,203.00478607868996,-8.16105704589
502823,2023,Q3,19,15,68.7027166035,75.40212677381999,14.549102901569999,-125.00563796526,-125.0056378815,67.17698404104,103.32517496076,68.70256304315099,-20.96405452137,-20.96390095788,88.55012497802998,6.699410170319999,1.3424396676509998,4.386166304589,23.31093479805,1.53560349e-4,150.64373735676898,192.1826220063,11.67729575235,0,22.088295176939997,192.1826220063,10.410999424589997,-170.09432682936,192.1826220063,0.43846914093,-141.7576378815,193.525061673951,-14.264644351049999
502823,2023,Q2,18,14,65.730427566,72.37908906,11.951220216,-119.90895024599997,-119.90895024599999,70.29269028,100.04211686999999,65.730197226,-21.252705395999996,-21.252475055999998,86.847104628,6.648661494,1.37959002,4.240770894,22.17846489,2.3034e-4,146.33423768999998,190.20164052599998,11.051415851999998,0,24.35935542,190.20164052599998,13.307939568000002,-165.84228510599996,190.20164052599998,0.161277786,-136.660950246,191.58123054599997,-14.604043901999997
502823,2022,YE,19,15,76.49718863000001,83.28686076000001,22.6435946,-113.77098014,-113.77098014000002,75.85808348,114.15508088000001,76.50940535000001,-16.581082180000003,-16.5932989,91.51148628000001,6.7896721300000005,1.2342309800000002,4.9869407500000005,25.88127937,-0.01221672,160.03759865000004,189.62906362,12.367138910000001,0,25.774003750000002,189.62906362,13.40686484,-163.85505987000002,189.62906362,0.04201296,-114.62989796000001,190.86329460000002,-9.791410050000003
502823,2021,YE,19,11,47.75088732399999,55.19897726999999,10.633628122,-105.03642065399998,-105.036420654,87.07684115999999,124.70505903999998,47.76725327799999,-67.424516896,-67.44088285,114.04030697999998,7.4480899460000005,1.182587132,39.586141052,29.888816779999996,-0.016365954,260.43831258999995,192.11326181399997,15.07599099,0,27.988923065999998,192.11326181399997,12.912932075999999,-164.12433874799996,192.11326181399997,0.064221026,-56.459903757999996,193.29584894599998,-59.97642695
502823,2020,YE,19,11,102.92562934199998,109.52182793699998,19.807814556,-39.36800202299999,-39.368002023,94.38812403300001,159.660583092,102.91207373999998,-38.928491775000005,-38.91493617300001,139.852768536,6.596198595000001,1.987796979,14.603705019,35.535050136,0.013555602000000002,246.72647744100001,133.756126056,14.094439029000002,0,26.276231196,133.756126056,12.181792167,-107.47989486,133.756126056,0.416098044,-59.09600202300001,135.743923035,-32.33229318000001
502823,2019,YE,19,13,136.67133043200002,144.44931696000003,-29.192750496,-4.323028320000006,-4.32302832,77.267708544,184.45672128,134.15561452800003,-112.59208896,-110.07637305600001,213.649471776,7.7779865280000005,0,6.986217888,33.021186432,2.5157159040000003,301.442266944,81.59073686400001,14.740029408,0,35.163047712,81.59073686400001,20.423018304000003,-46.427689152000006,81.59073686400001,0.33764015999999997,-24.291028320000002,81.59073686400001,-104.814102432
502823,2018,YE,13,40,151.55436537599996,159.30831821699996,24.312590410000002,84.533153799,84.53315379899999,112.617647695,186.597116544,153.03806468399998,-9.194754628,-10.678453936,162.258672723,7.753952840999999,0,6.104818902,21.158126013999997,-1.483699308,224.538515396,28.084493895999998,16.706424365,0,56.17977603999999,28.084493895999998,39.47335167499999,28.095282143999995,28.084493895999998,2.7502724149999995,64.19715379899999,28.084493895999998,-1.4408017870000007
110310,2024,YE,36,33,418.57422393599995,424.5491599559999,38.803792634999994,219.98195007299998,145.42246431899997,426.23017552799996,451.266303204,418.57422393599995,16.239906531,16.239906531,408.978909279,5.9749360199999995,7.309014245999999,23.233541957999996,0,0,461.420929215,280.80771019199994,30.090968541,74.55948473699999,325.206879192,206.24822545499998,295.115910651,118.95865373699999,280.80771019199994,25.425863432999996,34.14836835,213.557239701,22.214842550999997
110310,2024,Q2,19,29,297.74357829900003,329.829231654,261.00026834399995,213.07857746399995,130.855387527,372.70490516099994,582.3594078705,297.9678395115,-9.622390247999999,-9.846650952,315.91100289599996,32.085653355,7.001183092499999,247.08203907749996,0,-0.22426121249999997,842.1607349144999,239.04843012899997,32.040627713999996,79.422102432,269.89541613,159.626327697,237.85478841600002,110.26908843300001,239.048430129,26.981923266,25.675979328,166.62751078949998,22.463263107
