,Vlookup Supplier #,accountsPayable,accountsReceivable,bankCashBalances,bankOverdraft,debitOwnedWithinOneYear,financialAssets,fixedAssets,intangibleAssets,otherCurrentAssets,otherCurrentLiabilities,otherEquity,otherTermAssets,otherTermLiabilities,prepayments,retainedEarnings,subscribedCapital,termLoans,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalInventories,totalLiabilities,totalShareholderEquity,totalTermAssets,totalTermLiabilities,accountPayableAccrualFromCashFlow,capitalExpenditure,changeInInventoriesFromCashFlow,netChangeInCashAndCashEquivalents,netFundingCashFlow,netInvestingCashFlow,unbilledAccountsReceivableRevenueFromCashFlow,currency,financialDate,period,abnormalItems,amortization,companyTaxExpense,costOfGoodsSold,depreciation,earningsBeforeInterestAndTax,grossProfit,interestExpense,interestReceived,investmentIncome,netInvestmentIncome,netProfitAfterTax,netProfitAfterTaxAndMinorityInterests,netProfitBeforeTax,netSurplus,otherIncome,otherInvestmentExpense,otherOperatingExpense,totalOperatingExpense,totalOperatingRevenue,totalStaffCosts,salesRevenue,RRID,id,eqyYear,CHS,FHR
2793,110310,60.75,85.951,20.647,,106.811,,53.555,,138.199,10.881,-10.791,43.85,36.278,,17.61,114.449,35.25,371.238,273.833,178.442,29.036,249.97,121.268,97.405,71.528,,,,,,,,USD,2023-03-31,YE,,,-0.441023,,52.702345,-42.361194,,4.504317,5.150134,7.075911,7.721728,-34.198443,-34.198443,-34.639466,-34.198443,0.0,0.0,467.235283,519.937628,477.576434,,477.576434,DgnjVpA,2023YE,2023,16,25
2794,110310,63.747,57.145,0.753,,86.206,,98.177,,176.6,10.35,-26.949,51.967,57.966,,51.808,114.449,56.694,422.042,271.898,160.303,37.4,282.734,139.308,150.144,122.431,,,,,,,,USD,2022-03-31,YE,,,3.09391,,30.443802,-36.445688,,2.231501,1.986928,4.120875,3.876302,-35.663296,-35.663296,-32.569386,-35.663296,0.0,0.0,349.243489,379.687291,343.241603,,343.241603,DgnjVpA,2022YE,2022,12,26
2795,132507,,,93.41320627,0.0,162.3,,,,64.2043922,96.75759425,19.37549531,140.0265283,19.21103721,,,0.0,0.0,297.644127,157.617598,259.057594,,278.268631,19.375495,140.026528,19.211037,,,,,,,,USD,2024-03-31,Q1,,,0.0,,19.69190495,-38.301418,,15.24990493,,0.57137128,-14.678534,-52.979952,-52.979952,-52.979952,-52.979952,0.0,0.0,588.8055688,608.497474,570.196056,,570.1960558,Dmw7vGa,2024Q1,2024,26,19
2796,132507,,,91.6821353,0.0,164.0801532,,,,66.62204836,84.51715179,31.61068185,141.9583862,20.054583,,,0.0,0.0,300.26257,158.304184,248.597305,,268.651888,31.610682,141.958386,20.054583,,,,,,,,USD,2023-12-31,YE,,,0.0,,19.48736084,-39.808902,,15.98484799,,1.01783912,-14.967009,-54.775911,-54.775911,-54.775911,-54.775911,0.0,0.0,580.7445205,600.231881,560.422979,,560.4229792,Dmw7vGa,2023YE,2023,25,19
2797,132507,63.67,56.24,24.33,0.0,171.069,27.324,107.911,,26.393,15.233,0.0,6.278,7.202,,-242.602,238.49,30.5,283.562,142.049,249.972,35.086,287.674,-4.112,141.513,37.702,,,,,,,,USD,2022-12-31,YE,,,-2.161,557.072,0.996,-107.619,-58.387,6.547,0.005,,-19.074,-124.532,-124.532,-126.693,-123.749,0.562,12.532,48.798,49.794,499.247,,498.685,Dmw7vGa,2022YE,2022,22,14
2798,132507,84.519,58.918,18.51,0.0,147.3,39.856,114.871,,52.243,14.823,0.0,5.577,4.39,,-118.851,142.19,56.5,330.87,170.566,246.642,40.895,307.532,23.339,160.304,60.89,,,,,,,,USD,2021-12-31,YE,,,-4.232,486.068,1.31,-109.766,-56.705,3.268,0.012,2.033,-1.223,-106.757,-106.757,-110.989,-150.572,2.957,0.0,54.708,56.018,432.32,,429.363,Dmw7vGa,2021YE,2021,22,14
2799,503064,,,1.564,,95.5,,,,240.109,161.806,42.5,72.809,2.705,,11.971,0.0,0.0,314.482,241.673,257.306,,260.011,54.471,72.809,2.705,,,,,,,,USD,2024-03-31,YE,,,-2.596,603.345,1.304,42.782,82.801,6.333,,2.843,-3.49,41.888,41.888,39.292,41.888,0.0,0.0,38.715,40.019,686.146,,686.146,aP68ZOD,2024YE,2024,78,65
2800,503064,,,3.372,0.0,96.5,,,,158.554,106.486,42.5,57.02,0.767,,-27.307,0.0,0.0,218.946,161.926,202.986,,203.753,15.193,57.02,0.767,,,,,,,,USD,2023-06-30,Q1,,,0.18825,417.7145,1.09475,7.118,38.40975,4.40675,,1.37775,-3.029,3.90075,3.90075,4.089,3.90075,0.0,0.0,30.197,31.29175,456.12425,,456.12425,aP68ZOD,2024Q1,2024,48,31
2801,503064,,,2.725,0.0,123.9,,,,165.764,87.294,42.5,56.321,1.033,,-29.917,0.0,0.0,224.81,168.489,211.194,,212.227,12.583,56.321,1.033,,,,,,,,USD,2023-03-31,YE,,,0.251,384.662,1.053,4.192,32.921,3.753,,1.533,-2.22,1.721,1.721,1.972,1.721,0.0,0.0,27.676,28.729,417.583,,417.583,aP68ZOD,2023YE,2023,36,25
2802,503064,36.968,49.771,3.722,,81.0,,17.134,0.0,,51.239,0.0,21.335,0.331,9.579,-31.638,42.5,0.0,180.4,141.931,169.207,78.859,169.538,10.862,38.469,0.331,4.08,-10.162,-12.721,0.575,12.5,-10.162,3.846,USD,2022-03-29,YE,0.0,,0.345,428.608,5.541,-19.614,9.657,0.245,,0.665,0.42,-19.539,-19.539,-19.194,-19.539,5.974,,0.0,35.245,444.239,29.704,438.265,aP68ZOD,2022YE,2022,17,19
2803,503064,33.808,37.871,2.47,,82.0,,14.796,0.0,,36.366,0.0,14.273,0.171,13.176,-25.439,42.5,0.0,169.406,140.337,152.174,86.82,152.345,17.061,29.069,0.171,1.226666667,-8.193333333,-27.576,-0.902666667,18.0,-7.996,20.99466667,USD,2022-03-29,Q3,0.0,,0.088,419.2213333,5.634666667,-17.11466667,14.264,0.236,,,-0.584,-17.78666667,-17.78666667,-17.69866667,-17.78666667,5.672,0.348,0.0,37.05066667,439.1573333,31.416,433.4853333,aP68ZOD,2022Q3,2022,17,19
2804,503064,32.888,53.617,3.147,,68.5,,12.143,0.0,,36.109,0.0,19.734,0.171,13.29,-12.099,42.5,0.0,168.069,136.192,137.497,66.138,137.668,30.401,31.877,0.171,-7.985,-5.731,2.05,0.96,1.5,-5.731,11.079,USD,2021-03-29,YE,0.0,,-6.759,421.895,5.694,2.87,26.964,0.412,,,-1.249,8.38,8.38,1.621,8.38,5.831,0.837,0.0,29.925,454.69,24.231,448.859,aP68ZOD,2021YE,2021,14,14
2805,503064,33.808,37.871,2.47,,82.0,,14.796,0.0,,36.366,0.0,14.273,0.171,13.176,-25.439,42.5,0.0,169.406,140.337,152.174,86.82,152.345,17.061,29.069,0.171,1.226666667,-8.193333333,-27.576,-0.902666667,18.0,-7.996,20.99466667,USD,2021-12-29,Q3,0.0,,0.088,419.2213333,5.634666667,-17.11466667,14.264,0.236,,,-0.584,-17.78666667,-17.78666667,-17.69866667,-17.78666667,5.672,0.348,0.0,37.05066667,439.1573333,31.416,433.4853333,aP68ZOD,2021Q3,2021,17,19
2806,503064,34.761,67.563,3.721,,89.298,,10.971,0.014,,35.692,0.0,17.666,0.966,7.079,-29.404,42.5,0.0,173.813,145.162,159.751,66.799,160.717,13.096,28.651,0.966,-12.224,2.004,2.778,,,,-5.734,USD,2021-03-29,Q2,0.0,,3.162,384.44,1.222,-12.516,14.47,0.516,,,-2.172,-17.85,-17.85,-14.688,-17.85,1.268,1.656,0.0,28.254,400.178,27.032,398.91,aP68ZOD,2021Q2,2021,14,14
2807,503064,25.054,52.893,2.708,,109.0,,11.825,0.058,,40.612,0.0,16.7,0.0,6.331,-37.073,42.5,0.0,180.093,151.51,174.666,89.578,174.666,5.427,28.583,0.0,-63.268,0.968,-85.56,,,,47.212,USD,2021-03-29,Q1,0.0,,0.0,204.348,6.34,-65.028,16.0,0.488,,,-1.344,-66.372,-66.372,-66.372,-66.372,6.644,0.856,0.0,87.672,226.992,81.332,220.348,aP68ZOD,2021Q1,2021,14,14
2808,503064,34.761,67.563,3.721,,89.298,,10.971,0.014,,35.692,0.0,17.666,0.966,7.079,-29.404,42.5,0.0,173.813,145.162,159.751,66.799,160.717,13.096,28.651,0.966,-12.224,2.004,2.778,,,,-5.734,USD,2020-09-29,Q2,0.0,,3.162,384.44,1.222,-12.516,14.47,0.516,,,-2.172,-17.85,-17.85,-14.688,-17.85,1.268,1.656,0.0,28.254,400.178,27.032,398.91,aP68ZOD,2020Q2,2020,17,19
2809,81518,,,0.562423,0.0,0.375565,,,,3.660902,7.857152,3.737372,4.735039,0.344989,,-7.484751,0.0,4.128037,8.958364,4.223325,8.232717,,12.705743,-3.747379,4.735039,4.473026,,,,,,,,USD,2023-03-31,YE,,,-0.003973,8.418272,1.10470043,-0.513138,1.527545,0.573305,,,-0.735105,-1.24427,-1.24427,-1.248243,-0.921061,0.0,0.1618,0.93598257,2.040683,9.945817,,9.945817,AvmpeQa,2023YE,2023,17,18
2810,81518,3.200672,1.128894,0.441983,,0.342195,,5.459138,0.0,,4.32408,-0.146717,0.0,0.438119,0.075917,-6.240485,3.560884,4.314876,9.793624,4.334486,7.866947,2.687692,12.619942,-2.826318,5.459138,4.752995,0.760211,-0.056217,-0.186406,-0.351677,0.193087,-0.056217,-0.452649,USD,2022-03-29,YE,0.0,,-0.00191,6.721972,1.274795,-0.879974,1.038096,0.414943,,0.427422,0.012479,-0.865585,-0.865585,-0.867495,-0.865585,1.274795,,0.0,3.192865,9.034863,1.91807,7.760068,AvmpeQa,2022YE,2022,11,18
2811,81518,2.440461,0.676245,0.79366,,0.245021,,6.668775,0.0,,1.117897,-0.19825,0.0,0.0,0.424928,-5.3749,3.560884,8.858897,10.65001,3.981235,3.803379,2.086402,12.662276,-2.012266,6.668775,8.858897,-0.084665,0.0,12.651648,0.79366,2.470581,0.439749,-0.20854,USD,2021-03-29,YE,0.0,,0.0,5.54578,1.277635,-1.485026,0.31977,0.335101,,0.537053,0.201952,-1.283074,-1.283074,-1.283074,-1.283074,1.277635,,0.0,3.082431,7.143185,1.804796,5.86555,AvmpeQa,2021YE,2021,11,18
2812,81518,2.525126,0.467705,0.715231,,0.439518,,6.791764,0.0,,0.437442,0.0,0.0,4.696168,0.010944,8.496571,3.560884,2.567985,22.723694,15.93193,3.402086,14.73805,10.666239,12.057455,6.791764,7.264153,0.117726,0.280878,-1.115905,,,,0.421033,USD,2020-03-29,YE,0.0,,0.069164,5.810542,1.354309,0.584807,2.402887,0.363467,,0.0005,-0.362967,0.152676,0.152676,0.22184,0.152676,1.354309,,0.0,3.172389,9.567738,1.81808,8.213429,AvmpeQa,2020YE,2020,20,51
2813,81518,2.4074,0.888738,0.599113,,0.627096,,7.613975,0.0,,0.358828,0.0,0.0,4.641309,0.014852,8.343895,3.560884,2.799411,22.738823,15.124848,3.393324,13.622145,10.834044,11.904779,7.613975,7.44072,-0.660139,0.280878,-1.253085,,,,0.320469,USD,2019-03-29,YE,0.0,,0.038854,5.847764,1.354309,0.548525,2.336682,0.32241,,0.0021,-0.32031,0.189361,0.189361,0.228215,0.189361,1.354309,,0.0,3.142466,9.538755,1.788157,8.184446,AvmpeQa,2019YE,2019,20,43
2814,81518,3.067539,1.209207,0.724846,,1.027686,,8.638835,0.0,,0.435025,0.0,0.0,4.958592,0.013508,8.154534,3.560884,1.751196,22.955456,14.316621,4.53025,12.36906,11.240038,11.715418,8.638835,6.709788,-0.735404,0.535464,-1.908252,,,,0.169247,USD,2018-03-29,YE,0.0,,-0.086546,10.87678,1.428534,0.519355,2.392466,0.292735,,0.0018,-0.290935,0.314966,0.314966,0.22842,0.314966,1.428534,,0.0,3.301645,14.69778,1.873111,13.269246,AvmpeQa,2018YE,2018,21,41
2815,81518,3.802943,1.378454,0.595423,,1.124141,,9.531905,0.0,,0.3385,0.0,2.610387,5.892069,0.0,7.839568,3.560884,2.018872,24.576977,12.434685,5.265584,10.460808,13.176525,11.400452,12.142292,7.910941,2.695991,0.225793,-6.164577,,,,-0.072985,USD,2017-03-29,YE,0.0,,0.207,11.534719,1.485198,0.770001,2.501464,0.278001,,,-0.278001,0.285,0.285,0.492,0.285,1.485198,,0.0,3.216661,15.521381,1.731463,14.036183,AvmpeQa,2017YE,2017,22,40
2816,81518,2.135814,1.305469,1.39023,,5.070359,,10.67479,0.0,,0.81634,0.0,0.050255,2.377734,0.300515,7.554632,3.560884,2.28337,23.799133,13.074088,8.022513,10.077874,12.683617,11.115516,10.725045,4.661104,-3.373184,1.209208,2.84684,,,,-0.646943,USD,2016-03-29,YE,0.0,,0.085,13.729442,1.318609,0.624156,2.239061,0.388841,,0.006307,-0.382534,0.156622,0.156622,0.241622,0.156622,1.318609,,0.0,2.933514,17.287112,1.614905,15.968503,AvmpeQa,2016YE,2016,15,34
2817,81518,5.508998,0.658526,0.986526,,4.417591,,9.781451,0.0,,0.395968,0.0005,0.0,2.808911,0.398924,7.39801,3.560384,0.659779,24.750141,14.96869,10.322557,12.924714,13.791247,10.958894,9.781451,3.46869,2.440917,1.227515,-4.738321,,,,0.230372,USD,2015-03-29,YE,0.0,,0.108,8.60113,1.085878,0.381409,1.989809,0.147966,,0.024607,-0.123359,0.15005,0.15005,0.25805,0.15005,1.085878,,0.0,2.694278,11.676817,1.6084,10.590939,AvmpeQa,2015YE,2015,18,35
2818,81518,0.264094,1.256985,0.600848,,0.827845,,6.348117,0.0,,2.59492,0.0,0.0,0.733944,0.192277,7.044491,3.560884,0.16203,15.188208,8.840091,3.686859,6.789981,4.582833,10.605375,6.348117,0.895974,-0.286223,0.248134,-1.238173,,,,0.707694,USD,2014-03-29,YE,0.0,,0.083381,7.8284,0.748137,0.309715,1.612401,0.047178,,0.007573,-0.039605,0.186729,0.186729,0.27011,0.186729,0.748137,,0.0,2.050823,10.188938,1.302686,9.440801,AvmpeQa,2014YE,2014,20,53
2819,520298P,5.75662094,6.60401712,19.732608,0.0,44.31465263,62.53314057,19.44700823,0.25599837,42.27353885,10.44314919,1.5795223,0.0,19.66673925,,59.43418137,1.95546574,21.96945113,165.119783,82.883635,60.514423,14.27347142,102.150613,62.969169,82.236147,41.63619,,,,,,,,USD,2024-03-31,YE,,,1.68312539,80.3920523,,0.304032,8.689877,0.15286523,,9.12542036,7.414644,6.035551,6.035551,7.718676,6.035551,0.0,1.55791074,8.38584482,8.385845,89.081929,,89.08192919,aw3v4Ba,2024YE,2024,28,36
2820,520298P,9.45611272,11.79639774,16.94646648,0.0,12.81735549,44.49685467,17.81853686,0.27568953,6.2684841,4.96574576,2.43205787,0.0,2.76921389,,53.39863032,1.95546574,22.28124907,110.075831,47.48475,27.239214,12.47340149,52.289677,57.786154,62.591081,25.050463,,,,,,,,USD,2023-03-31,YE,,,0.19059529,88.80143206,,-1.790817,6.675104,0.47589858,,3.66466126,0.456809,-1.524603,-1.524603,-1.334008,-1.524603,0.0,2.73195326,8.46592101,8.465921,95.476536,,95.47653584,aw3v4Ba,2023YE,2023,11,37
2821,520298P,26.08787695,14.97227972,24.64701361,,27.83331965,,28.75900803,0.456998221,0.0,4.209864512,1.399473593,62.03579393,8.696700267,26.1286376,84.35162046,1.820072803,26.40401967,180.802948,89.551148,58.131061,23.80321679,93.231781,87.571167,91.2518,35.10072,2.310323298,-17.52517924,-10.84441936,-13.21650453,23.37113611,-37.00343186,0.798700632,JPY,2022-03-29,YE,0.0,,0.687161106,99.33010832,7.307296494,1.15708,11.871823,0.167006569,,4.645639899,4.478633,4.948552,4.948552,5.635713,4.948552,7.307296494,0.0,0.0,18.02204,118.509228,10.71474305,111.2019312,aw3v4Ba,2022YE,2022,14,50
2822,520298P,23.77755366,16.30464306,37.86351814,,5.793761575,,29.55928238,0.511365648,,6.496793898,3.401282973,54.01278393,6.973729169,1.720920637,77.50652754,1.820072803,27.16158962,152.9313112,68.84787928,36.06810913,12.95879744,70.20342792,82.72788332,84.08343196,34.13531879,-0.191571622,7.400456341,-0.143663966,,,,-0.03284767,JPY,2021-03-29,YE,0.0,,1.122865087,92.17113129,8.253035963,3.84836757,13.90508561,0.200491766,,3.184623733,2.984131967,5.70963445,5.70963445,6.832499537,5.70963445,8.253035963,,0.0,18.309754,114.3292529,10.05671804,106.0762169,aw3v4Ba,2021YE,2021,20,70
2823,520298P,15.15651047,17.32622838,30.30736919,,6.164980471,,30.30743273,39.11356778,,13.34766334,6.395011294,0.0,4.811243198,2.638729217,70.47229144,1.877558703,17.0147946,135.2400535,65.81905301,34.66915428,15.54672622,56.49519208,78.74486144,69.42100051,21.8260378,-8.062229015,-7.091614456,-7.846761338,,,,2.916714818,JPY,2018-03-29,YE,0.0,,-0.0314155,98.02283309,7.110779963,1.62379765,11.76583981,0.172587982,,0.056708927,-0.115879055,1.539334095,1.539334095,1.507918595,1.539334095,7.110779963,,0.0,17.25282212,116.8994529,10.14204216,109.7886729,aw3v4Ba,2018YE,2018,12,56
2824,520298P,22.14936629,19.31062468,29.97066521,,6.481294609,,29.86028878,0.098907887,,3.18130795,5.123072039,38.64340204,4.550553001,2.647578714,65.89820334,1.791084976,18.70191678,127.876799,59.27420027,31.81196885,7.34533167,55.06443863,72.81236036,68.60259871,23.25246978,4.102728411,9.723050681,3.208172277,,,,-0.596812012,JPY,2017-03-29,YE,0.0,,0.231448427,81.09295506,5.595121435,0.556676263,8.85131239,0.218725502,,,-0.721930889,-0.396703053,-0.396703053,-0.165254626,-0.396703053,6.738472138,0.503205387,0.0,15.03310827,96.68273959,9.43798683,89.94426745,aw3v4Ba,2017YE,2017,11,65
2825,580135,0.097,1.061,6.07,0.0,0.849,0.518,0.951,0.01,10.484,0.115,17.956,0.855,0.0,,,0.072,0.277,19.949,17.615,1.403,,1.921,18.028,2.334,0.518,-0.052,-0.567,,0.947,-0.017,-3.485,-0.02,USD,2024-03-31,YE,,,1.703,,0.501,5.975,,0.069,0.632,0.025,0.588,4.86,4.86,6.563,4.86,0.0,0.0,1.371,7.609,13.584,5.737,13.584,JWG8BoJ,2024YE,2024,74,90
2826,580135,0.1788,0.69,14.496,0.0,0.3996,0.0312,1.29,0.0096,0.0516,0.51,15.5952,1.044,0.0,0.192,,0.0864,0.558,17.8044,15.4296,1.5564,,2.1228,15.6816,2.3748,0.5664,-0.0492,-0.2364,,2.5932,-0.792,-1.0128,0.7476,USD,2023-03-31,YE,,0.0024,2.0772,,0.5244,7.0284,,0.1164,0.4632,0.066,0.4128,5.364,5.364,7.4412,5.364,0.0516,0.0,1.3464,7.2216,14.25,5.3484,14.1984,JWG8BoJ,2023YE,2023,76,90
2827,580135,0.254828,1.557135193,11.96351931,,0.0,,0.493562,0.0,,2.800429,0.0,1.177575,0.635729,0.238734,11.6429721,0.096567,0.0,15.4305255,13.7593885,3.055257,0.0,3.690986,11.7395391,1.671137,0.635729,-0.219038,5.32725327,0.0,10.4035923,0.0,5.32725327,-0.686730193,USD,2022-03-31,YE,-0.533798,,1.338519,6.417650215,0.533798,4.328058222,6.684549355,0.099249,,0.651824,0.552575,3.542114222,3.542114222,4.880633222,3.542114222,0.533798,,0.0,2.356491133,13.63599757,1.822693133,13.10219957,JWG8BoJ,2022YE,2022,71,90
2828,580135,0.234508,0.555451,6.79018,,0.0,,0.226227,0.0,,3.639904,0.0,1.377102,0.511665,1.93846,6.391426,0.109917,0.0,10.88742,9.284091,3.874412,0.0,4.386077,6.501343,1.603329,0.511665,-0.239358,0.022441,0.0,,,,0.314954,USD,2021-03-31,YE,-0.55742,,0.648447,6.57975,0.55742,1.955923,5.201221,0.081151,,0.177628,0.096477,1.403953,1.403953,2.0524,1.403953,0.55742,,0.0,3.245298,12.338391,2.687878,11.780971,JWG8BoJ,2021YE,2021,73,89
2829,580135,0.473866,0.870405,4.561196,,0.0,,0.311849,0.0,,1.369463,0.0,1.563969,0.310812,0.713963,5.760347,0.106894,0.0,8.021382,6.145564,1.843329,0.0,2.154141,5.867241,1.875818,0.310812,-0.242116,2.411863,0.0,,,,0.528881,USD,2020-03-31,YE,-0.559863,,0.564185,5.882065,0.559863,0.89487,4.270123,0.075064,,0.777851,0.702787,1.033472,1.033472,1.597657,1.033472,0.559863,,0.0,3.375253,10.712051,2.81539,10.152188,JWG8BoJ,2020YE,2020,66,87
2830,580135,0.0005898,0.0019969,0.00239674,,3.09e-05,,0.0004739,1.19e-05,,0.00188254,0.00896606,0.00466287,0.00024403,0.00239658,0.0,0.00014304,8.25e-05,0.01193892,0.00679022,0.00250324,0.0,0.0028298,0.0091091,0.0051487,0.00032656,0.000307293,-0.004288,0.0,,,,-0.000685947,USD,2019-03-29,Q3,0.0,,0.0,0.008128173,0.000198667,0.001922627,0.005207827,3.2e-05,,,-3.2e-05,0.001890627,0.001890627,0.001890627,0.001890627,,,0.002634533,0.0032852,0.013336,0.000452,0.013336,JWG8BoJ,2019Q3,2019,76,87
2831,580135,0.0005898,0.0019969,0.00239674,,3.09e-05,,0.0004739,1.19e-05,,0.00188254,0.00896606,0.00466287,0.00024403,0.00239658,0.0,0.00014304,8.25e-05,0.01193892,0.00679022,0.00250324,0.0,0.0028298,0.0091091,0.0051487,0.00032656,0.000307293,-0.004288,0.0,,,,-0.000685947,USD,2018-12-29,Q3,0.0,,0.0,0.008128173,0.000198667,0.001922627,0.005207827,3.2e-05,,,-3.2e-05,0.001890627,0.001890627,0.001890627,0.001890627,,,0.002634533,0.0032852,0.013336,0.000452,0.013336,JWG8BoJ,2018Q3,2018,76,87
2832,580135,0.555715,1.614659,8.589543,,0.0,,0.300865,0.0,,0.991412,0.0,5.230198,0.19308,1.09986,14.878097,0.216821,0.0,16.835125,11.304062,1.547127,0.0,1.740207,15.094918,5.531063,0.19308,0.66172,11.712304,0.0,,,,-3.307588,USD,2018-03-29,Q1,-0.089142857,,0.006486486,7.449388,0.089142857,1.007075323,3.6806815,0.031938224,,,-0.031938224,0.968650613,0.968650613,0.975137099,0.968650613,0.70949807,,0.0,3.29396139,11.83956757,3.204818533,11.1300695,JWG8BoJ,2018Q1,2018,48,70
2833,580135,0.555715,1.614659,8.589543,,0.0,,0.300865,0.0,,0.991412,0.0,5.230198,0.19308,1.09986,14.878097,0.216821,0.0,16.835125,11.304062,1.547127,0.0,1.740207,15.094918,5.531063,0.19308,0.66172,11.712304,0.0,,,,-3.307588,USD,2017-06-29,Q1,-0.089142857,,0.006486486,7.449388,0.089142857,1.007075323,3.6806815,0.031938224,,,-0.031938224,0.968650613,0.968650613,0.975137099,0.968650613,0.70949807,,0.0,3.29396139,11.83956757,3.204818533,11.1300695,JWG8BoJ,2017Q1,2017,48,70
2834,580135,0.280269,1.055,11.363945,,0.0,,0.013856,0.0,,0.481385,0.0,2.50869,0.210322,2.700485,16.43448,0.23552,0.0,17.641976,15.11943,0.761654,0.0,0.971976,16.67,2.522546,0.210322,-0.080728,0.48,0.0,,,,2.54,USD,2016-06-29,Q1,0.0,,0.48,0.0,0.24,1.2,10.4,0.04,,,-0.04,0.68,0.68,1.16,0.68,,,1.96,9.2,10.4,7.0,10.4,JWG8BoJ,2016Q1,2016,55,76
2835,519011,6.838718,28.098848,44.420498,0.0,17.138617,,36.247618,,1.093862,8.388146,0.0,9.922317,0.380959,0.267858,18.104832,34.2175,61.013873,146.082645,99.91271,32.365481,26.031644,93.760313,52.322332,46.169935,61.394832,-2.025015,-7.539383,6.837489,17.384712,-0.011658,-7.542383,-9.806456,USD,2024-03-31,YE,,,4.860991,171.373748,6.720489,20.159494,42.406529,3.683249,0.195282,0.446312,-3.369395,11.929108,11.929108,16.790099,11.929108,0.0,0.32774,15.526546,22.247035,213.780277,,213.780277,aR6pqya,2024YE,2024,74,79
2836,519011,8.86373371,18.29146682,27.03578641,,0.0,,28.90124666,,0.05888479,24.69119826,0.0,5.4505762,0.0,0.90355543,-9.63364706,34.21750025,61.0,121.982785,87.630962,33.554932,41.34126885,97.398932,24.583853,34.351823,63.844,,,,,,,,USD,2023-03-31,YE,,,0.0,106.4384904,6.2526902,1.635605,58.121956,2.052087,0.01344125,5.00425209,2.965606,4.601211,4.601211,4.601211,4.601211,0.0,0.0,50.23366069,56.486351,164.560446,,164.5604463,aR6pqya,2023YE,2023,37,40
2837,111450,,,15.079,0.0,32.642,,,,60.993,37.175,40.0,75.018,2.043,,39.23,0.0,0.0,151.09,76.072,69.817,,71.86,79.23,75.018,2.043,,,,,,,,CAD,2024-03-31,YE,,,5.653,176.649,18.432,21.711,81.175,0.0,,,-0.414,15.644,15.644,21.297,15.644,0.0,0.414,41.032,59.464,257.824,,257.824,aNn83ka,2024YE,2024,76,77
2838,111450,28.997,31.009,8.864,0.0,0.0,,39.01,,15.765,3.291,0.0,0.582,0.282,,32.135,40.0,0.0,110.136,70.544,32.288,14.906,38.001,72.135,39.592,5.713,,,,,,,,CAD,2023-09-30,Q2,,,3.02608,,9.745,11.63017,,,,4.04125,0.11117,8.71526,8.71526,11.74134,8.71526,21.29567,3.93008,199.76975,220.95433,232.5845,11.43958,211.28883,aNn83ka,2024Q2,2024,64,73
2839,111450,26.094,31.979,0.179,0.0,0.0,,24.567,,25.057,5.186,0.0,0.084,0.027,,23.586,40.0,0.0,96.719,72.068,31.28,14.853,33.13,63.586,24.651,1.85,,,,,,,,CAD,2023-03-31,YE,,,0.113,,18.432,-0.098,,,,3.471,0.61,0.399,0.399,0.512,0.399,41.764,2.861,158.649,204.536,204.438,27.455,162.674,aNn83ka,2023YE,2023,24,35
2840,111450,17.747,24.254,0.815,0.0,0.209,,39.345,,7.812,3.002,0.0,0.336,0.104,,23.187,40.0,0.0,89.164,49.483,20.958,16.602,25.977,63.187,39.681,5.019,,,,,,,,CAD,2022-03-31,YE,,,-1.305,,11.465,-6.477,,0.02,0.083,2.657,1.247,-3.925,-3.925,-5.23,-3.925,25.515,1.473,127.172,164.282,157.805,25.645,132.29,aNn83ka,2022YE,2022,15,33
2841,70940,,,298.0,,32.0,363.0,1707.0,,,,,,,,,,1323.0,5997.0,1485.0,1385.0,,3575.0,2422.0,,,,,,,-42.0,-135.0,,GBP,2024-06-30,Q2,-544.0,,-79.0,,,-467.0,,50.0,,,,-511.0,,,,,,,,,,4601.0,AZ1Z11a,2024S1,2024,13,33
2842,70940,,,313.0,,27.0,420.0,1751.0,,,,,,,,,,1284.0,6234.0,1517.0,1446.0,,3668.0,2566.0,,,,,,,23.0,-194.0,,GBP,2023-12-31,YE,-611.0,,-27.0,,,-450.0,,80.0,,,,-495.0,,,,,,,,,,4864.0,AZ1Z11a,2023YE,2023,13,34
2843,70940,,,270.0,,2201.0,3271.0,1813.0,,,,,,,,,,134.0,9759.0,1450.0,3648.0,,4794.0,4965.0,,,,,,,-100.0,-137.0,,GBP,2022-12-31,YE,-77.0,,14.0,,,58.0,,39.0,0.0,,,-77.0,,,,,,,,,,4595.0,AZ1Z11a,2022YE,2022,21,31
2844,70940,,,275.0,,2570.0,3811.0,1742.0,,,,,,,,,,140.0,10044.0,1230.0,3939.0,,5209.0,4835.0,,,,,,,26.0,-115.0,,GBP,2021-12-31,YE,-156.0,,44.0,,,-121.0,,37.0,0.0,,,-298.0,,,,,,,,,,4123.0,AZ1Z11a,2021YE,2021,13,28
2845,70940,,,141.0,,2625.0,3724.0,1972.0,,,,,,,,,,149.0,10431.0,1209.0,4091.0,,5627.0,4804.0,,,,,,,-364.0,-140.0,,GBP,2020-12-31,YE,-159.0,,-28.0,,,-256.0,,50.0,7.0,,,-196.0,,,,,,,,,,4126.0,AZ1Z11a,2020YE,2020,13,28
