vlookup_supplier_number,eqy_year,period,chs,fhr,opProf_capEmp,opProf_shareEq,opProf_totRev,opProf_totAssets,opProfB4Dep_capEmp,opProfB4Dep_totRev,opProfB4Dep_totAssets,opProfB4Dep_shareEq,grProf_capEmp,grProf_totRev,grProf_totAssets,opProfAftTax_capEmp,opProfAftTax_shareEq,opProfAftTax_totRev,opProfAftTax_totAssets,netProfAftTax_capEmp,netProfAftTax_shareEq,netProfAftTax_totRev,netProfAftTax_totAssets,netProfB4Tax_capEmp,netProfB4Tax_shareEq,netProfB4Tax_totRev,netProfB4Tax_totAssets,cogs_totRev,cogs_totCashOpExp,dep_totRev,dep_totCashOpExp,intExp_totRev,intExp_totCashOpExp,intExp_staffCost,othOpExp_totRev,othOpExp_totCashOpExp,staffCost_totRev,staffCost_totCashOpExp,taxExp_totRev,taxExp_totCashOpExp,opProf_intExp,intExp_totLiab,totRev_inv,totRev_staffCost,opProfAftTax_intExp,termLiab_capEmp,termLiab_totRev,shareEq_totAssets,totLiab_totAssets,currAssets_totAssets,currAssets_totLiab,currLiab_totAssests,currLiab_totLiab,totRev_capEmp,totRev_shareEq,totRev_totAssets,currAssets_currLiab,qAssets_capEmp,qAssets_currAssets,qAssets_currLiab,qAssets_totAssets,qAssets_totRev,workCap_capEmp,workCap_totRev,workCap_totAssets,totRev_workCap,totDebt_totAssets,cash_currLiab,totCashOpExp_currLiab,totCashOpExp_currDebtServ,opProf_currDebtServ,netProf_totAssets,cogs_sales
515030,2022,YE,25,34,1622.6878777702852,1622.663110337775,0.9394181506272672,8.743017088733401,1622.6878777702852,0.9394181506272672,8.743017088733401,1622.663110337775,91.39011844434775,0.052908225439242396,0.49240853909516635,1621.772658281916,1621.7479048185967,0.9388883051708734,8.738085900341368,-4.81816655473463,-4.818093014026893,-0.0027893676758604076,-0.025960206581620897,-3.902939739910788,-3.902880168505884,-0.0022595179779827655,-0.02102897871476389,0.9443847214504574,0.8908161011352426,0,0,0,0,NA,0.05787479855990309,0.054591948848915224,0,0,5.298454563937864e-4,4.997908722453817e-4,NA,0,26.726853846798097,NA,NA,0,0,0.0053880667114651094,0.9946120155277507,0.9080264570136852,0.912945392613096,0.9946120155277507,1,1727.3328992917436,1727.3065346398644,9.306842839789208,0.912945392613096,103.27751724769327,0.612820975605824,0.5594720861759995,0.5564576592630264,0.05979016395162741,-16.070120275962797,-0.009303429745680183,-0.08658555851406553,-107.48724151588561,0.9946120155277507,0.4495324609048041,9.919952051130908,9.919952051130908,8.790379517076587,-0.025960206581620897,0.9469481612524325
515030,2022,Q2,18,53,224.93269551817912,224.93269463508327,0.9482464387575941,7.518369030026464,225.5721478204652,0.9509421712165914,7.5397427052701245,225.5721469348588,9.694867810286233,0.040870553985721314,0.3240506842597524,224.74913357537233,224.74913269299714,0.9474725985732804,7.5122334772438375,-1.3547932903775322,-1.354793285058553,-0.005711388066077525,-0.04528392767888591,-1.1712313475707352,-1.1712313429724284,-0.004937547881763801,-0.03914837489625999,0.9548088499318097,0.9072934273612079,0.0026957324589973308,0.0025615811396670863,0,0,0,0,0,0.0474329654909569,0.045072495749562534,7.738401843137239e-4,7.353305461150364e-4,NA,0,37.76499371120177,21.082384153077044,NA,0,0,0.03342497204429883,0.9665750280869291,0.9945035099413188,1.0288942720873582,0.9665750280869291,1,237.20911181368538,237.20911088239177,7.928707899896927,1.0288942720873582,23.355086978336,0.7849576381326907,0.8076384177059468,0.7806431262782085,0.09845779868979117,0.8355573768924608,0.003522450594346244,0.02792848185438969,283.8932649914418,0.9665750280869291,0.7645633555671933,8.632478763196913,8.632478763196913,7.778360511658385,-0.04528392767888591,0.9589520945949923
515030,2022,Q1,28,38,186.90571324862103,186.9057125148202,0.9445779701151634,8.135808623716494,188.20834531186696,0.9511611693588968,8.192510823930078,188.20834457295197,8.17004546539295,0.04128950810178835,0.3556334645858677,186.53858936300745,186.53858863064798,0.9427226114499502,8.119828108072362,-0.3191951336331253,-0.31919513237994984,-0.0016131379087206167,-0.013894227606655995,0.04792875198047,0.04792875179229942,2.42220756492576e-4,0.0020862880374768523,0.9482315208081612,0.9076584280611258,0.006583199243733476,0.006301516186772275,0,0,0,0,0,0.04494305919161267,0.043020027876050956,0.0018553586652131928,0.001775971260817953,NA,0,22.47532233520396,22.250376765332014,NA,0,0,0.04352894576762273,0.956471054403274,0.9925837781905291,1.0377562118801236,0.956471054403274,1,197.87219177452698,197.87219099767125,8.61316787085832,1.0377562118801236,13.865217838788391,0.6080477298265133,0.6310053087470713,0.6035383129913747,0.07007158365429965,0.8296255122240157,0.004192734233061734,0.03611272378725512,238.50784342935862,0.956471054403274,0.3066409255938545,9.40769054624652,9.40769054624652,8.506068831107793,-0.013894227606655995,0.9582732383694031
515030,2021,YE,23,35,194.71295721003173,194.7129564455793,0.9487468693946748,7.9801339735093135,195.17870234051125,0.9510162316436475,7.999222115315548,195.17870157423027,9.523060727528351,0.04640150394589359,0.39029400781770873,194.62117623862835,194.62117547453624,0.948299662847475,7.9763724136290035,-0.23631117402296364,-0.2363111730951946,-0.001151435886803511,-0.009684999165753343,-0.1445302026195648,-0.14453020205213227,-7.042293396036281e-4,-0.005923439285442436,0.950390116078408,0.9062131490793703,0.002269362248972617,0.00216387552358936,0,0,0,0,0,0.04804475101222322,0.0458114876985201,4.472065471998828e-4,4.264190531559392e-4,NA,0,18.8531469589481,20.81392824255842,NA,0,0,0.0409840932991005,0.959015906861805,0.9936358454241656,1.036099441432257,0.959015906861805,1,205.23172564908032,205.23172484333068,8.411236158914386,1.036099441432257,13.303009218967304,0.54870380467774,0.5685117055383607,0.5452117688484224,0.06481945799020239,0.8447164719645006,0.004115915652382403,0.034619938562360564,242.9593034592857,0.959015906861805,-0.04430987437054754,9.198257590977617,9.198257590977617,8.321169561850926,-0.009684999165753343,0.9534491432173534
515030,2021,Q3,20,35,197.0713566081059,197.07135583439427,0.9478313968191078,10.210993980381218,197.4814265814557,0.9498036631206315,10.232241218445026,197.4814258061341,9.621150974514604,0.04627374126883444,0.49850732433161055,196.98034785092025,196.98034707756594,0.9473936824859307,10.20627848094092,-0.9065875655843735,-0.906587562025067,-0.004360309754884628,-0.046973646166546645,-0.8155788083987501,-0.8155788051967484,-0.003922595421707543,-0.04225814672624821,0.9517539924296419,0.9028905215870773,0.0019722663015236197,0.0018710092774556109,0,0,0,0,0,0.050196336690541986,0.04761923456773354,4.377143331770842e-4,4.1524188575191393e-4,NA,0,28.418788240856653,19.92177250234319,NA,0,0,0.05181368919469891,0.9481863110087241,0.992553313022694,1.0467914390862385,0.9481863110087241,1,207.91815640362952,207.91815558733282,10.773006691537114,1.0467914390862385,11.761944954345285,0.6140020387831994,0.6427320777797496,0.6094297577969532,0.0565700714059427,0.8562795446091516,0.004118349063017201,0.04436700201396992,242.81574599394835,0.9481863110087241,-0.5854955830626033,11.97658116076381,11.97658116076381,10.768974263632106,-0.046973646166546645,0.9536348142377227
515030,2021,Q2,29,39,152.98017371940742,152.9801732695624,0.9493165857561411,10.008412910717022,153.42038537800914,0.952048313787254,10.037212852175308,153.42038492686967,7.720554446063756,0.047909805621771454,0.5051013795918803,152.91200967180254,152.91200922215796,0.9488935945974156,10.003953418238298,-0.07491300804534344,-0.07491300782505841,-4.6487174969984886e-4,-0.00490102932081157,-0.00674896044046293,-0.006748960420617312,-4.188059097445473e-5,-4.415368420886983e-4,0.9493584663471155,0.905881959984323,0.0027317280311128806,0.002606626717608954,0,0,0,0,0,0.04795168621274591,0.04575570664903408,4.2299115872539416e-4,4.036199955076792e-4,NA,0,32.61546658233615,20.85432398692567,NA,0,0,0.06542294139699695,0.9345770587953821,0.9936279125665632,1.0631845744718946,0.9345770587953821,1,161.14768878451338,161.14768831065143,10.542755768609279,1.0631845744718946,10.155842589908941,0.6686860184178419,0.7109366599468788,0.6644250926429668,0.0630219562347514,0.9026016361216888,0.005601083347392262,0.05905085377118114,178.5368897368002,0.9345770587953821,-0.058609275549105944,11.82218214956672,11.82218214956672,10.709029091316781,-0.00490102932081157,0.9519589593207611
515030,2021,Q1,61,76,155.6939058531572,155.69390539533268,0.9459661752657592,7.905532405930367,156.63635741978572,0.9516923294075769,7.953386439523877,156.6363569591899,8.343365955288746,0.05069268407339525,0.42364374875584654,155.6257418055523,155.62574134792823,0.9455520236453082,7.902071300087418,0.3243785678265093,0.3243785668726604,0.0019708616818594977,0.016470685000094687,0.3925426154313897,0.3925426142771015,0.002385013302310442,0.019931790843042713,0.9435811617847869,0.902151946940644,0.005726154141817678,0.005474739552612313,0,0,0,0,0,0.04830767077108482,0.04618665675337188,4.1415162045094434e-4,3.9596773001669943e-4,NA,0,26.45328950527352,20.700646171468133,NA,0,0,0.05077611988636875,0.9492238802629406,0.9942671005585486,1.0474526834313638,0.9492238802629406,1,164.5871807302377,164.5871802462621,8.357098395943588,1.0474526834313638,13.241148804132873,0.6762108056850874,0.7082988229801294,0.672334157134872,0.08045066903378965,0.8870945737654082,0.005389815718511987,0.04504322029560806,185.535100312498,0.9492238802629406,1.4709399230263867,9.208447811692297,9.208447811692297,8.328417110345441,0.016470685000094687,0.9490153700768008
515030,2020,YE,71,73,184.4834797765722,184.48347295283693,0.9538771768792986,12.137147335027908,184.81833985922333,0.9556085806379205,12.159177742111936,184.81833302310213,9.940737803842515,0.05139887280915643,0.6540000193526277,184.4048888247682,184.40488200393986,0.9534708200861275,12.131976845169408,1.3348625373311007,1.3348624879567685,0.0069019454217440724,0.087820455832784,1.4134534891351231,1.4134534368538432,0.007308302214915306,0.09299094569128367,0.9467085681411571,0.9130177566897353,0.0017314037586218405,0.001669787756040871,2.1461988153747884e-5,2.0698213724537523e-5,4.852331020147918e-4,0,0,0.04423026389715192,0.04265622777711188,4.0635679317123347e-4,3.9189564793451357e-4,44444.95868910095,2.92313957651074e-4,36.07941096776514,22.60895395797971,44426.02489833282,0,0,0.06578988968909297,0.9342101127443649,0.9954633706413267,1.0655668966342295,0.9342101127443649,1,193.4038094717055,193.40380231802214,12.72401481995382,1.0655668966342295,9.585928435889159,0.633531247494755,0.6750699253137982,0.6306571510377335,0.049564320692925934,0.9310436672273719,0.004813988254784512,0.06125325789696175,207.72796838590602,0.9342101127443649,0.34150834092132976,14.122665923800891,14.118538877825262,12.988085173470223,0.087820455832784,0.948503667340443
507817,2024,Q1,22,39,-0.04247799767278647,-0.057623728808693445,-0.05577900076184069,-0.04156360557901311,-0.0017615002370311088,-0.002313073319044124,-0.0017235817385574143,-0.0023895714844430747,0,0,0,-0.04247799767278647,-0.057623728808693445,-0.05577900076184069,-0.04156360557901311,-0.04596025651681381,-0.062347603526509046,-0.06035164847019455,-0.04497090444069903,-0.04596025651681381,-0.062347603526509046,-0.06035164847019455,-0.04497090444069903,0,0,0.05346592744279657,0.02631687041720401,0.01985897148042315,0.009774935254389928,0.02633817879361558,0.2350785289620906,0.11570978902743763,0.7539994179566052,0.3711317829142913,0,0,-2.808755771507466,0.053094767287330605,6296.765920045816,1.3262609707446125,-2.808755771507466,0.262838442583084,0.3451402253471883,0.7212932317691767,0.2787067682308232,0.11448529822877687,0.4107732975252358,0.02152625226869308,0.07723620206763394,0.7615410296458079,1.0330720884500815,0.745147905328692,5.318403631052847,0.11619178695221206,0.9930586284322697,5.281486615302543,0.11369061323472851,0.1525745592542174,0.09500412880327039,0.12475247571028014,0.09295904596008378,8.01587298613903,0.2787067682308232,2.0450028422258564,70.32616286391423,41.67640087756095,-1.1442424988720075,-0.04497090444069903,0
507817,2023,YE,23,44,-0.03849314054702979,-0.05214152461159756,-0.04948977067606767,-0.037028900667650945,0.0018672824224841037,0.002400723286355004,0.0017962529000754592,0.0025293585040119864,0,0,0,-0.03849314054702979,-0.05214152461159756,-0.04948977067606767,-0.037028900667650945,-0.03748528513088239,-0.0507763172723373,-0.0481939934879521,-0.03605938304551045,-0.03748528513088239,-0.0507763172723373,-0.0481939934879521,-0.03605938304551045,0,0,0.05189049396242268,0.025809530994657052,0.0194149551376134,0.00965669910074439,0.026048710163136268,0.23398041419866247,0.1163782475606468,0.7453326869554234,0.37071697754963706,0,0,-2.549054083580604,0.05011937177912258,6528.850400089085,1.3416827377917047,-2.549054083580604,0.2617565206662952,0.33653450969824533,0.7101614489311424,0.28983855106885764,0.13156479925443038,0.4539244305812659,0.038038981973681184,0.13124196844554392,0.7777999376676108,1.053581859428826,0.7482132198595421,3.458683498560998,0.1362823079206766,0.9964539786422821,3.446418933005514,0.1310982676663503,0.1752151180795237,0.0972241239802405,0.12499888373838978,0.093525817280749185,8.000071441381031,0.28983855106885764,1.3826840209631854,39.546147691245935,28.617533709267462,-0.704433420826094,-0.03605938304551045,0
507817,2022,YE,27,42,0.002264223507269227,0.002639137390686125,0.002686146287177807,0.0018986837536041814,0.04703532184527075,0.055800036849394094,0.03944186655886556,0.05482350844176178,0,0,0,0.002264223507269227,0.002639137390686125,0.002686146287177807,0.0018986837536041814,-0.013487950630105617,-0.015721307864421715,-0.016001339262832665,-0.011310434967475028,-0.013487950630105617,-0.015721307864421715,-0.016001339262832665,-0.011310434967475028,0,0,0.05311389056221629,0.027356946986874044,0.01875164626941676,0.009658260531831078,0.2948383954730633,0.8806002198426489,0.45356371517627625,0.06359974330795708,0.03275781133028674,0,0,0.14324855794441965,0.04724180738930488,258.27996825396826,15.72333390023114,0.14324855794441965,0.14205925191315183,0.16853103541266096,0.7194334634888259,0.2805665365111743,0.17730373527410195,0.6319489753798219,0.16144155048805492,0.575412707786073,0.8429263581352183,0.9824995024596848,0.7068430199306192,1.0982534219851952,0.20707470901505762,0.9793603426140984,1.0755858476325268,0.1736442469248039,0.24566168445979436,0.018916015687730665,0.0224408876352829,0.015862184786047055,44.56151718471869,0.2805665365111743,0.13444103314758066,8.500571788365653,7.8556196273557575,0.010868500297150915,-0.011310434967475028,0
507817,2021,YE,65,83,0.15670075334564068,0.21007095537705733,0.18502704002917048,0.14899476242794443,0.19742038715920998,0.2331074299107552,0.18771194812534445,0.26465915738111867,0.8061876794144649,0.9519196101184153,0.7665422099263673,0.15670075334564068,0.21007095537705733,0.18502704002917048,0.14899476242794443,0.14189271884130358,0.19021950036381272,0.16754220518001153,0.1349149348847293,0.14189271884130358,0.19021950036381272,0.16754220518001153,0.1349149348847293,0,0,0.048080389881584744,0.030394738976175048,0.01748483484915902,0.01105330037028811,0.022799588274957826,0,0,0.7668925700892448,0.4848026305119124,0,0,10.582143990800683,0.04842742614969057,303.15431746031743,1.3039636045549745,10.582143990800683,0.25405797738969776,0.2999832135364869,0.7092592222495159,0.2907407777504843,0.3535418057518595,1.2160035083048153,0.04917647652081726,0.1691419996235301,0.8469073132280341,1.135352731924688,0.8052593956237674,7.18924637884943,0.22166927643911155,0.5961624878355946,4.285959006877915,0.21076836247091704,0.26173971221739345,0.3201070668901114,0.37797178261456454,0.3043653292310422,2.645700144816754,0.29074077775048424,4.705486040972545,25.902874114110617,20.137314367984647,2.355413656117524,0.1349149348847293,0
507817,2020,YE,67,79,0.17251481959494178,0.24994556598819048,0.18128259658150722,0.15021244770426412,0.21705528243975272,0.22808675390786262,0.18899480832411694,0.3144773622782795,0.9070942933209674,0.9531958426736445,0.7898269517844213,0.17251481959494178,0.24994556598819048,0.18128259658150722,0.15021244770426412,0.15429889858305862,0.22355369601434388,0.16214088187020692,0.1343514446390948,0.15429889858305862,0.22355369601434388,0.16214088187020692,0.1343514446390948,0,0,0.0468041573263554,0.02942490598980666,0.019141714711300387,0.012034041162974879,0.02479775390331311,0,0,0.7719132460921372,0.48528754700509663,0,0,9.470551584100576,0.03974995925604299,298.11895238095235,1.2954823680803087,9.470551584100576,0.3097904381184627,0.32553501867316836,0.600980645967376,0.39901935403262395,0.3190520334078581,0.799590371202326,0.12927800604633738,0.32398931214691795,0.9516347561657784,1.3787620582531286,0.8286093124042742,2.4679529269155007,0.35628732259858514,0.9723404820206082,2.3996905385611886,0.31022720795345193,0.3743950294901992,0.21795019383835615,0.22902714768058385,0.18977402736152074,4.36629460798536,0.399019354032624,2.249102807540102,10.19517092727861,9.081027746080112,1.0349557202010353,0.1343514446390948,0
507817,2019,YE,70,80,0.17187656268454893,0.2801240456662016,0.17067372526203295,0.15762705786752026,0.22266075042272962,0.22110251188833735,0.20420095936014554,0.3628920036873328,0.956263396303647,0.9495712133736957,0.8769839433104788,0.17187656268454893,0.2801240456662016,0.17067372526203295,0.15762705786752026,0.14971071989708296,0.24399820360696808,0.14866300487630657,0.13729888438551505,0.14971071989708296,0.24399820360696808,0.14866300487630657,0.13729888438551505,0,0,0.0504287866263044,0.031356822222890844,0.022010720385726504,0.01368635440799946,0.028258815468886266,0,0,0.7788974881116625,0.48432158888855453,0,0,7.754118096594027,0.04648612426406966,275.5468253968254,1.2838659968263246,7.754118096594027,0.38642695854336395,0.38372264098228925,0.5627044886226944,0.43729551137730566,0.2039486753707303,0.46638639104337865,0.08290545606954738,0.1895867986580251,1.0070475840418276,1.64128394828279,0.9235578448031041,2.460015118904149,0.21431916205417303,0.9637274369266954,2.3707840653424155,0.19655093417962857,0.21281930015063846,0.13198554075179644,0.1310618711998364,0.12104321930118292,7.629984150579167,0.43729551137730566,1.5673028670730031,17.91543937871315,14.387633940903152,1.526896405292082,0.13729888438551505,0
507817,2018,YE,66,70,0.1061279315938997,0.20022856308158474,0.1154894985545744,0.09776486813885896,0.16087187604112083,0.1750624177489447,0.14819489565285257,0.3035124127662162,0.8641961576586781,0.9404270808056298,0.7960960147881151,0.1061279315938997,0.20022856308158474,0.1154894985545744,0.09776486813885896,0.07962067375999823,0.15021807039032561,0.08664402998360246,0.07334642779112423,0.07962067375999823,0.15021807039032561,0.08664402998360246,0.07334642779112423,0,0,0.059572919194370307,0.03484921230573487,0.028845468570971866,0.016874141336072002,0.03496684984609326,0,0,0.8249375822510555,0.4825753938471326,0,0,4.003731063353058,0.04771708873326563,NA,1.2122129255782497,4.003731063353058,0.4699660729690348,0.5114218781964481,0.48826634239503525,0.5117336576049648,0.1134556239914599,0.22170834828895017,0.07880171910861451,0.15398971308126438,0.9189401021058992,1.7337382670076016,0.8465260423021086,1.4397607726689436,0.11096728297259706,0.9009942981516624,1.2972162468771502,0.10222287030954433,0.12075573012680332,0.037618290873614076,0.040936608150417754,0.034653904882845386,24.428013095896784,0.5117336576049648,0.7967559558864552,18.363715121721395,14.019473796923048,0.9471489741323524,0.07334642779112423,0
507817,2017,YE,39,44,0.04004567033390412,0.07932679627239002,0.045096820194137306,0.03636042344167989,0.09894691406619001,0.11142755646744344,0.0898412153847302,0.1960047522856664,0.8290919709003979,0.9336692637266938,0.7527938696661695,0.04004567033390412,0.07932679627239002,0.045096820194137306,0.03636042344167989,0.012043841506771258,0.023857744259951182,0.013562988216923665,0.010935493735009964,0.012043841506771258,0.023857744259951182,0.013562988216923665,0.010935493735009964,0,0,0.06633073627330614,0.035981347099770876,0.031533831977213544,0.017105640876393984,0.03548819480812333,0,0,0.8885724435325567,0.4820093264501146,0,0,1.4301091039847116,0.04694085365379682,NA,1.125400643783706,1.4301091039847116,0.4951810458045415,0.5576405738746234,0.4583624342627747,0.5416375657372252,0.08949404921579661,0.16522866004315243,0.09202610073689206,0.1699034678505634,0.8879932146326839,1.7590330300650041,0.8062746616092198,0.9724855068201277,0.08520991037766658,0.8645085931346325,0.8407220773448887,0.07736837458146989,0.09595783951222359,-0.00278868315834895,-0.003140432958716336,-0.002532051521095455,-318.42743123188774,0.5416375657372252,0.2729149101651602,16.15137088815252,12.655041669525888,0.3095794332698678,0.010935493735009964,0
507817,2016,YE,54,53,0.8710834791910084,1.7842929858907717,0.9347322453535228,0.7790147089701694,0.9319069535913551,1.0000000000000002,0.8334094740419918,1.9088813879700264,0.8710834791910083,0.9347322453535226,0.7790147089701692,0.8710834791910084,1.7842929858907717,0.9347322453535228,0.7790147089701694,0.036054145286768036,0.07385188685613987,0.03868856772430301,0.03224341887854934,0.036054145286768036,0.07385188685613987,0.03868856772430301,0.03224341887854934,0,0,0.0652677546464773,1,0.03156570211194833,0.4836339519096974,NA,0,0,0,0,0,0,29.612274805055126,0.04669321278557847,NA,NA,29.612274805055126,0.5118046833793174,0.5492014856278731,0.43659573575090993,0.5634042642490901,0.06692149340794376,0.11878059442297138,0.105694542968884,0.18759982782479392,0.9319069535913549,1.9088813879700262,0.8334094740419916,0.6331593999857226,0.059871933511838435,0.8000986549455196,0.5065899842946888,0.05354379686264126,0.06424668608932017,-0.04335548805623713,-0.046523408682760725,-0.03877304956094024,-21.494555715358633,0.5634042642490901,0.30769694103369505,0.5146411871787551,0.4120762522640964,5.901550660383763,0.03224341887854934,0
507817,2015,YE,27,40,0.01383712304812519,0.03013098883361481,0.01602355823715757,0.011674282744210058,0.07520519625197175,0.08708853984236328,0.06345009159966107,0.1637628660681019,0.8021806369720129,0.9289350183947944,0.676794123704108,0.01383712304812519,0.03013098883361481,0.01602355823715757,0.011674282744210058,-0.018063161615647666,-0.039333387370187635,-0.020917362741436036,-0.015239761561851884,-0.018063161615647666,-0.039333387370187635,-0.020917362741436036,-0.015239761561851884,0,0,0.0710649816052057,0.03746398589671898,0.036940920978593444,0.01947448815567493,0.04046495480757212,0,0,0.9129114601576368,0.48126800705164047,0,0,0.4337617420649289,0.04393778415959578,NA,1.095396479990869,0.4337617420649289,0.5407677084700192,0.6262156402965309,0.3874510328444968,0.6125489671555031,0.08049349154952601,0.13140743983834313,0.15630708033691867,0.2551748328999111,0.8635487101758594,1.8804180936380934,0.7285699325595589,0.514970220005536,0.09376511355754734,0.9827994897107097,0.5061124694376528,0.07910896241990749,0.10858115176670499,-0.08985922131202417,-0.1040580806307088,-0.07581358878739265,-9.610017731817436,0.6125489671555032,0.16195821622133388,8.841669154054465,7.542882915210805,0.06371690364284269,-0.015239761561851884,0
521081,2024,YE,17,22,-0.3340785553496722,-0.42178014141220216,-0.06251710616882991,-0.09117562038947737,-0.025615592880278308,-0.004793521505736043,-0.006990923347531609,-0.03234014340158031,0,0,0,-0.3340785553496722,-0.42178014141220216,-0.06251710616882991,-0.09117562038947737,-0.37864979321939257,-0.47805212508361983,-0.07085785347319057,-0.10333985601377604,-0.37864979321939257,-0.47805212508361983,-0.07085785347319057,-0.10333985601377604,0,0,0.057723584663093866,0.02801307669753515,0.011698938485004832,0.005677458580802919,NA,1.0014353308737631,0.4859934616868026,0,0,0,0,-5.343827241160511,0.021767254618702814,NA,NA,-5.343827241160511,0.2079319945431473,0.03891092789581909,0.21616859457679446,0.7838314054232055,0.539689426892206,0.688527434800622,0.7270832894555415,0.9276016301783357,5.34379429603603,6.746635717161448,1.458410761100394,0.7422663052761662,1.9774876584711354,1,0.7422663052761662,0.539689426892206,0.3700531025189377,-0.6866338898394742,-0.12849182655642488,-0.1873938625633354,-7.782596191524043,0.7838314054232055,0.047453861404307136,4.133216739533899,4.0384498026725195,-0.12252397362018949,-0.10333985601377604,0
521081,2024,Q2,17,24,-0.40680653570114494,-0.49809299232516335,-0.09313599123814369,-0.13307440980028112,-0.1666371177960184,-0.03815059931682363,-0.05451027492295685,-0.2040301060856971,0,0,0,-0.40680653570114494,-0.49809299232516335,-0.09313599123814369,-0.13307440980028112,-0.1636127899737509,-0.2003271260139312,-0.03745819704489232,-0.053520957877454714,-0.1636127899737509,-0.2003271260139312,-0.03745819704489232,-0.053520957877454714,0,0,0.05498539192132006,0.027489422031114142,0.009846403348592022,0.004922615401656729,NA,0.9726264019143216,0.4862552890244988,0,0,0,0,-9.458884421128412,0.019197739197991826,NA,NA,-9.458884421128412,0.18327191453694003,0.041959039318507745,0.26716780169717375,0.7328321980041861,0.564928099113458,0.7708832945004295,0.6728803543656867,0.9181915808260422,4.367876803511574,5.348018372957093,1.4288183121390425,0.839566938532492,1.7269769842713472,1,0.839566938532492,0.564928099113458,0.3953813401703401,-0.33000847455340093,-0.075553521630484,-0.10795225525222879,-13.23565041601614,0.7328321981037328,0.057602464070034026,4.247377626580756,4.160391305946772,-0.1937180127208141,-0.053520957877454714,0
521081,2023,YE,15,24,-0.5670378611250874,-0.6862138152475117,-0.13795985336811115,-0.22097037496706443,-0.35325332439147267,-0.08594624834777052,-0.13766015446352395,-0.42749757661431503,0,0,0,-0.5670378611250874,-0.6862138152475117,-0.13795985336811115,-0.22097037496706443,-0.06508334210000971,-0.07876209253980401,-0.01583472453675052,-0.025362487223364354,-0.06508334210000971,-0.07876209253980401,-0.01583472453675052,-0.025362487223364354,0,0,0.052013605020340616,0.026493109450136332,0.008183900399302297,0.0041684664795478225,NA,0.9556372195048021,0.4867534453930624,0,0,0,0,-16.857469743873306,0.01933396208367181,NA,NA,-16.857469743873306,0.1736717499332752,0.042254196408398996,0.3220138826370936,0.6779861173629065,0.5410011907620246,0.7979531983137086,0.6103075471386931,0.90017705600307,4.1101657277939365,4.974010906031647,1.6017005641304982,0.8864402763793473,1.3882773114791858,1,0.8864402763793473,0.5410011907620246,0.33776674796622386,-0.17784885457182517,-0.0432704825912902,-0.06930635637666842,-23.110442502928944,0.6779861173629066,0.01690759127201565,5.1524835006109875,5.044145570256618,-0.3544510880716228,-0.025362487223364354,0
521081,2022,YE,27,29,2.3096544562889783,6.450398216784555,0.8245711946404746,0.955091467726508,2.3860052756749894,0.8518292488405204,0.9866641629194824,6.6636306281855555,0.39135600252835134,0.1397182533758841,0.16183406909228829,2.30451571616401,6.436046753928993,0.8227366097863401,0.9529664888861205,0.04530938774598811,0.12653996493913391,0.016175933105667735,0.018736399952067478,0.05044812789024022,0.1408914278485518,0.018010517966686776,0.02086137880042937,0.8183873717355457,0.7354874304903345,0.02725805420004579,0.024496903222299797,0.0028096256198821036,0.002525019812347073,0.021040458327363846,0,0,0.1335344304847242,0.12000783314986999,0.001834584854134509,0.0016487474599252414,293.4808071244292,0.003819969077403428,4.401214749462084,7.488705320193776,292.82784295683615,0.6419361448420096,0.2291780280786076,0.1480670550294505,0.8519329451938291,0.6695830474706835,0.7859574526940523,0.586478633145369,0.6884093829848723,2.8010370375550435,7.822730479442743,1.1582886643802082,1.1417006684107376,0.8514111164169518,0.5258148185589785,0.6003231298090564,0.35207668861596536,0.3039628198419424,0.20096764275430787,0.07174758493366,0.08310441432531458,13.937751367166303,0.8519329451938291,0.1506394415367172,2.197598126103604,2.1854709938731287,1.619532030369411,0.018736399952067478,0.8541723900643683
521081,2022,Q2,14,21,2.3159483844689785,6.800632861850666,0.7928239421321862,0.9639503302467135,2.394024860282249,0.819552041841653,0.996447533185007,7.029899390722362,0.32898279953196063,0.1126214391338502,0.13693011484236278,2.2927425738135385,6.732490497544281,0.7848798435470886,0.9542915446731813,-0.03681452452095487,-0.10810347369119717,-0.012602800932075968,-0.015323041440747412,-0.01360871387594864,-0.039961109415449975,-0.004658702350550207,-0.00566425587155802,0.8272195638326444,0.7205859661397499,0.02672809970946682,0.02328268623506855,0.003693977974130656,0.0032178019038321634,0.025126185717274385,0,0,0.1470170608343083,0.1280656737970343,0.007944098585097472,0.006920056299841082,214.62606103350416,0.00523305692739923,4.509222623105267,6.801931655585359,212.47550717510788,0.6594510495464858,0.22575139595113702,0.14174420966821494,0.8582557902449323,0.6716262229282295,0.7825478494430643,0.5837772824683497,0.6801903221669487,2.921138302459141,8.577733971506133,1.2158441225353354,1.1504836572064494,0.85070279660308,0.5272007222561145,0.6065358150230962,0.35408182981390873,0.2912230468125804,0.21106233936690286,0.07225345653412625,0.08784894045987972,13.84016831814388,0.858255790389687,0.25190146669360647,2.3909236420915114,2.3726694653158935,1.6386228275081758,-0.015323041440747412,0.8801696895768814
