prev_accountsPayable,prev_accountsReceivable,prev_bankCashBalances,prev_bankOverdraft,prev_debitOwnedWithinOneYear,prev_financialAssets,prev_fixedAssets,prev_intangibleAssets,prev_otherCurrentAssets,prev_otherCurrentLiabilities,prev_otherEquity,prev_otherTermAssets,prev_otherTermLiabilities,prev_prepayments,prev_retainedEarnings,prev_subscribedCapital,prev_termLoans,prev_totalAssets,prev_totalCurrentAssets,prev_totalCurrentLiabilities,prev_totalInventories,prev_totalLiabilities,prev_totalShareholderEquity,prev_totalTermAssets,prev_totalTermLiabilities,prev_accountPayableAccrualFromCashFlow,prev_capitalExpenditure,prev_changeInInventoriesFromCashFlow,prev_netChangeInCashAndCashEquivalents,prev_netFundingCashFlow,prev_netInvestingCashFlow,prev_unbilledAccountsReceivableRevenueFromCashFlow,prev_financialDate,prev_abnormalItems,prev_amortization,prev_companyTaxExpense,prev_costOfGoodsSold,prev_depreciation,prev_earningsBeforeInterestAndTax,prev_grossProfit,prev_interestExpense,prev_interestReceived,prev_investmentIncome,prev_netInvestmentIncome,prev_netProfitAfterTax,prev_netProfitAfterTaxAndMinorityInterests,prev_netProfitBeforeTax,prev_netSurplus,prev_otherIncome,prev_otherInvestmentExpense,prev_otherOperatingExpense,prev_totalOperatingExpense,prev_totalOperatingRevenue,prev_totalStaffCosts,prev_salesRevenue,prev_eqyYear,prev_CHS,prev_FHR,prev_X.Other.Currency.to.USD,prev_inf_factor,diff_days,FHR
2.769672027,6.327411531,0.020953611,0.0,28.52585946,0.0,14.082551,0.0,0.099899505,2.668573707,0.0,1.466172732,0.008956038,0.0,-81.8222302,40.833,43.974,38.08018363,22.53145989,33.9641052,16.08319525,79.06941383,-40.9892302,15.54872373,45.10530863,0.0,-0.811650105,0.0,-2.41e-05,4.394545878,-0.811650105,0.0,2023-03-31,0.0,0.0,0.0,41.41690981,0.0,-2.246584545,1.174864875,1.751020599,0.0,0.007157292,-1.743863307,-3.990447852,-3.990447852,-3.990447852,-3.990447852,0.0,0.0,3.42144942,3.42144942,42.59177468,0.0,42.59177468,2023.0,21.0,15.0,1.0,1.047,366,17
0.0,0.0,205.7026419,0.0,136.5315333,0.0,461.2177217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.1848614,1133.80113,598.5241979,417.9103336,0.0,555.6117327,578.1893971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-31,-2.995452512,0.0,16.95187678,0.0,0.0,23.56869725,0.0,4.701817251,2.38443981,0.0,0.0,9.276961137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.762102,2023.0,41.0,60.0,0.007116881,1.047,365,49
0.0,0.0,158.6515458,0.0,118.153775,0.0,438.1311843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4991991,1040.618677,525.4026373,356.9340609,0.0,479.865323,560.7533544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-31,-2.533210485,0.0,11.98067452,0.0,0.0,14.35933901,0.0,4.972349493,2.439139008,0.0,0.0,2.076291883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.695031,2024.0,33.0,49.0,0.006607071,1.017,-640,58
0.0,0.0,239.3532395,0.0,141.7910481,47.33830958,477.255401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.263685,1111.044802,551.2023348,369.7512525,0.0,527.4792828,583.5655196,0.0,0.0,0.0,0.0,0.0,0.0,-114.5605334,-37.61194119,0.0,2022-03-31,-1.890547308,0.0,13.7976786,0.0,0.0,15.48922093,0.0,5.223880721,1.990049798,0.0,0.0,5.928690024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.688251,2022.0,35.0,58.0,0.007607224,1.09,365,54
0.0,0.0,175.9791094,0.0,111.4725611,42.66656985,441.7770858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.04429,1054.451444,540.8356572,330.788864,0.0,477.424461,577.0269827,0.0,0.0,0.0,0.0,0.0,0.0,-35.90817327,-38.47889744,0.0,2023-03-31,-1.102803412,0.0,11.9371018,0.0,0.0,21.90704076,0.0,4.917907109,2.51856455,0.0,0.0,9.575016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.392675,2023.0,40.0,54.0,0.007116881,1.047,366,47
0.0,0.0,149.7550718,0.0,128.2463006,53.82904296,368.0412146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08729426,955.8804349,506.4606734,334.726473,0.0,448.6134345,507.2670004,0.0,0.0,0.0,0.0,0.0,0.0,-11.69846009,-79.63150519,0.0,2024-03-31,-80.06154623,0.0,10.27394916,0.0,0.0,-50.09978084,0.0,6.28935017,2.479455355,0.0,0.0,-59.61443879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.354484,2024.0,14.0,47.0,0.006607071,1.017,-640,56
0.0,0.0,232.4903329,0.0,128.7746525,0.0,438.7592792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.6021384,1060.807466,546.5285073,375.824971,0.0,510.8513266,549.9561395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-30,-2.838973649,0.0,12.58537137,0.0,0.0,9.478148246,0.0,4.537887014,1.967162843,0.0,0.0,4.232380663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0035017,2023.0,33.0,56.0,0.007116881,1.047,365,54
0.0,0.0,178.6215765,0.0,106.6098609,0.0,405.0516213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.2612852,1002.035933,526.188806,331.205512,0.0,463.6581515,538.3777817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-30,-0.866801466,0.0,13.72099684,0.0,0.0,21.22655682,0.0,4.824522887,2.358506314,0.0,0.0,7.57275389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.507541,2024.0,40.0,54.0,0.006607071,1.017,366,44
0.0,0.0,135.5012579,0.0,147.4557125,0.0,371.0785655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.09543656,972.411175,517.1871131,357.7704063,0.0,472.6718108,499.7393642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-30,-80.88875768,0.0,7.808325384,0.0,0.0,-55.0964333,0.0,6.134178568,2.471982408,0.0,0.0,-62.28349326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.633649,2025.0,15.0,44.0,0.006539636,1.0,-639,59
0.0,0.0,231.4098836,0.0,127.112996,0.0,451.9184064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9987048,1091.201622,564.3447435,382.2182502,0.0,513.9212929,577.2803294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09-30,-2.846425023,0.0,14.70901308,0.0,0.0,14.74626995,0.0,4.366505403,2.123641706,0.0,0.0,6.125029763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.477213,2023.0,35.0,59.0,0.007116881,1.047,365,53
0.653428322,4.985471387,7.349626674,0.0,0.0,0.0,0.0,0.078621466,0.0,1.203446096,8.942625682,1.072710085,3.1665176,0.365579207,0.0,0.07916294,0.0,14.04518065,12.89384909,1.856874419,0.193171822,5.023392019,9.021788622,1.15133155,3.1665176,-0.371033533,0.28641785,0.041463965,0.0,0.0,0.0,1.911409768,2020-12-29,-0.50809783,0.0,1.437143011,16.06002629,0.50809783,4.604944634,6.438762054,0.069839129,0.0,0.708334155,0.638495026,3.806296649,3.806296649,5.24343966,3.806296649,0.9424443,0.0,0.0,2.268163889,23.44123264,1.760066059,22.49878834,2020.0,76.0,91.0,1.1382,1.233,365,90
0.086594787,3.797111221,11.41818655,0.0,0.0,0.0,0.899102532,0.031779244,0.0,6.40581985,10.43275017,0.002403446,0.0,0.652591355,0.0,0.078595352,0.0,17.00376016,16.07047493,6.492414637,0.202585808,6.492414637,10.51134552,0.933285222,0.0,-0.131922298,-0.2542371,-0.010799001,4.121255743,-4.128904642,-0.246280107,1.124476276,2021-12-29,-0.47198238,0.0,1.627312048,5.579119356,0.47198238,6.46523794,18.8832281,0.088576962,0.0,0.917886821,0.829309859,5.667235751,5.667235751,7.294547798,5.667235751,1.062602871,0.0,0.0,13.00861065,25.52495033,12.53662827,24.46234746,2021.0,76.0,90.0,1.1828,1.178,367,93
0.198631877,3.913865918,2.708548091,0.0,0.28707875,0.001756244,0.487969569,0.049794383,0.927617148,1.250873642,0.0,0.0,0.0,0.176895882,4.693145101,0.05741575,0.0,8.344810847,7.80529112,1.736584143,0.078363944,3.594250065,4.750560782,0.539519726,1.857665922,0.0,-0.21358659,0.0,-5.632485075,-8.13925672,0.30315516,0.0,2022-12-31,0.0,0.0,1.374128951,4.919749403,0.421581874,4.305393506,15.37369978,0.037498709,0.0,0.564965238,0.527467012,3.45873167,3.45873167,4.832860518,3.45873167,0.533928638,0.0,1.702218945,11.60223486,20.82737729,9.478433547,20.29344883,2022.0,82.0,93.0,1.0535,1.09,365,92
0.087372313,2.047445824,4.551090396,0.0,1.7e-05,0.001732758,0.27355741,0.033392825,2.34398623,1.112388566,0.0,0.0,0.0,0.125168156,6.557107082,0.056647935,0.0,9.461876259,9.153193731,1.199778338,0.085503136,2.848122217,6.613755175,0.308682529,1.648343879,-0.229990616,-0.083838944,0.0,1.878445525,-0.295702221,0.552883846,0.435056141,2023-12-31,0.0,0.0,0.006316245,0.0,0.310824274,1.437202296,0.0,0.01290219,0.003968199,0.504770726,0.495837109,1.926723161,1.926723161,1.933039405,1.926723161,0.453262561,0.0,7.133320575,17.59282628,19.03002971,10.14868188,18.57676662,2023.0,75.0,92.0,1.0821,1.047,-642,83
0.357299041,3.220082783,7.827851038,0.0,0.0,0.0,0.70135826,0.068927401,0.0,4.509671633,8.697559855,0.001980792,0.0,0.850117519,0.0,0.064774086,0.0,13.62930462,12.85703816,4.866970674,0.958986824,4.866970674,8.762333941,0.772266453,0.0,0.517311762,-0.487095946,-3.168105738,-6.287574376,0.0,-1.041054295,0.483495595,2022-03-29,-0.541905188,0.0,1.646562453,6.573289812,0.541905188,4.015848245,18.21077313,0.113017826,0.0,0.0,-0.113017826,2.256267967,2.256267967,3.902830419,2.256267967,1.768114913,0.0,0.0,15.42113462,26.55217786,14.87922943,24.78406295,2022.0,75.0,83.0,1.0535,1.09,-638,91
0.607742045,4.65599835,4.85539363,0.0,0.0,0.0,0.981339206,0.055129213,0.0,1.286192141,6.028274678,0.002421451,4.220407565,0.505856301,0.0,0.07916294,0.0,12.22177937,11.1828895,1.893934186,1.165641217,6.11434175,6.107437617,1.038889871,4.220407565,-0.091372557,0.252789433,-1.944938788,0.0,0.0,0.0,0.658946074,2020-06-29,-0.477667755,0.0,1.592101174,0.0,0.477667755,2.376064561,15.17984244,0.071598129,0.0,1.744324985,1.672726855,2.456690242,2.456690242,4.048791416,2.456690242,1.173407497,0.0,0.0,13.49951762,16.35324993,13.02184987,15.17984244,2020.0,72.0,91.0,1.1382,1.233,730,71
0.471243188,4.045656624,1.850697416,0.0,0.0,0.0,0.721245445,0.074562564,0.0,1.743334005,6.813890564,0.001980792,0.0,1.241903333,0.0,0.064774086,0.0,9.0932424,8.295453599,2.214577193,1.157196227,2.214577193,6.87866465,0.797788801,0.0,0.486544175,-0.456009566,-1.980471676,-9.397708965,0.0,-0.456009566,-1.409399883,2022-06-29,-0.433066585,0.0,1.232010892,5.18505937,0.433066585,1.67881996,13.57079807,0.067808104,0.0,0.038955135,-0.028852969,0.417956099,0.417956099,1.649966991,0.417956099,1.169249985,0.0,0.0,12.62816152,19.92510743,12.19509493,18.75585745,2022.0,65.0,71.0,1.0535,1.09,-638,88
0.764976821,4.542144673,4.449783688,0.0,0.0,0.0,0.0,0.091563022,0.0,1.70973268,5.901394519,1.124745468,3.1665176,1.178911919,0.0,0.07916294,0.0,11.62178456,10.40547607,2.4747095,0.234635787,5.6412271,5.980557459,1.21630849,3.1665176,-0.345980045,0.270152505,0.0,0.0,0.0,0.0,3.139648642,2020-09-29,-0.522804722,0.0,0.444245531,17.15277252,0.522804722,1.533996232,3.187973925,0.069663387,0.0,0.0,-0.069663387,1.020087314,1.020087314,1.464332845,1.020087314,0.961656618,0.0,0.0,2.092829589,21.30240305,1.570024867,20.34074644,2020.0,71.0,88.0,1.1382,1.233,365,89
0.533734748,5.356289617,5.915938164,0.0,0.0,0.0,0.885988112,0.043716307,0.0,4.546213172,6.705063572,0.842271806,3.14381408,0.873526033,0.0,0.078595352,0.0,15.00742159,13.23544536,5.079947919,1.089691546,8.223761999,6.783658924,1.771976225,3.14381408,-0.153344772,0.1778267,-1.197206318,0.0,0.0,0.0,-0.542084549,2021-09-29,-0.467384551,0.0,1.445026895,5.551680146,0.467384551,3.864229552,16.32278329,0.088469024,0.0,1.125359688,1.036890664,3.456093321,3.456093321,4.901120216,3.456093321,1.310622555,0.0,0.0,13.30179175,23.185086,12.8344072,21.87446345,2021.0,76.0,89.0,1.1828,1.178,365,88
0.0,0.0,39.10448256,0.0,16.87752019,2.79646848,45.53263853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573473088,296.6870525,217.9944649,113.5791521,0.0,125.9454618,170.7415907,0.0,0.0,0.0,0.0,0.0,0.0,5.98458432,-17.78309395,0.0,2019-03-31,-6.076913856,0.0,2.1576048,0.0,0.0,7.262843328,0.0,1.229347392,0.156481728,0.0,0.0,9.75042432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.6408233,2019.0,45.0,63.0,0.0142,1.248,366,84
0.0,0.0,63.3786983,0.0,14.35492471,7.778335619,63.34227166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52201897,271.9626421,168.5279438,75.69289938,0.0,97.22653393,174.7361081,0.0,0.0,0.0,0.0,0.0,0.0,-29.498927,-22.9983515,0.0,2020-03-31,-1.581648135,0.0,5.627666738,0.0,0.0,29.57444159,0.0,2.807180101,0.51562827,0.0,0.0,24.41333527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.6392553,2020.0,71.0,84.0,0.01349,1.233,365,85
0.0,0.0,111.6954086,0.0,5.979268251,4.045788226,73.17419401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67492916,313.5930555,206.5132308,84.10151991,0.0,120.7845657,192.8084897,0.0,0.0,0.0,0.0,0.0,0.0,-18.29307035,-79.82621959,0.0,2021-03-31,0.820665127,0.0,4.864381368,0.0,0.0,29.01558859,0.0,2.7498418,1.660615645,0.0,0.0,23.44577629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.4633221,2021.0,69.0,85.0,0.01353,1.178,365,88
0.0,0.0,123.9791482,0.0,5.926939746,12.62569672,61.71385566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72631516,324.4113893,210.2653426,98.26991356,0.0,140.3981086,184.0132807,0.0,0.0,0.0,0.0,0.0,0.0,-17.58960076,-41.99377273,0.0,2022-03-31,0.0,0.0,9.484686666,0.0,0.0,44.28881111,0.0,2.69330607,2.698582978,0.0,0.0,38.36076044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.7757143,2022.0,76.0,88.0,0.01274,1.09,365,84
0.0,0.0,65.92952854,0.0,12.66294066,10.75776858,60.79230923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66617797,431.1646852,190.3868666,148.0995524,0.0,220.2728114,210.8918739,0.0,0.0,0.0,0.0,0.0,0.0,-23.21543348,-25.65579333,0.0,2023-03-31,0.0,0.0,13.93745083,0.0,0.0,62.01115784,0.0,4.097020202,1.78256451,0.0,0.0,49.05101744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.6588886,2023.0,80.0,84.0,0.01211,1.047,366,87
0.0,0.0,90.29583846,0.0,13.60484377,7.057212674,66.03875872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34887992,506.5306527,245.0619501,183.8272101,0.0,243.6620288,262.868624,0.0,0.0,0.0,0.0,0.0,0.0,-29.16549396,-68.50742808,0.0,2024-03-31,0.0,0.0,24.54036967,0.0,0.0,97.1302839,0.0,1.90561392,1.365406403,0.0,0.0,72.73818266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.045685,2024.0,81.0,87.0,0.01195,1.017,-1278,85
0.0,0.0,86.86857512,0.0,6.428888822,5.771432297,77.05215151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64857381,282.1666336,167.1595567,73.38569578,0.0,107.1738609,174.9927727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-30,-1.009056305,0.0,4.754088055,0.0,0.0,24.25385013,0.0,2.650386559,0.463965077,0.0,0.0,20.78550796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2329441,2021.0,69.0,85.0,0.01353,1.178,365,89
0.0,0.0,109.8936921,0.0,4.630070172,8.455967338,59.85374559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59900097,294.2770507,197.1064004,82.36989543,0.0,117.3825966,176.8944541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-30,0.27009437,0.0,7.15437632,0.0,0.0,35.5292827,0.0,2.128538048,2.308786116,0.0,0.0,30.69924549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.7028933,2022.0,74.0,89.0,0.01274,1.09,365,89
0.0,0.0,99.83020575,0.0,4.782582924,17.77797142,51.25808056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85012204,309.4431317,195.2942125,96.70770655,0.0,130.5089791,178.9341527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09-30,0.0,0.0,10.63161084,0.0,0.0,48.44317803,0.0,1.991897607,3.020431877,0.0,0.0,40.84239599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.9319895,2023.0,78.0,89.0,0.01211,1.047,365,86
0.0,0.0,14.216166,0.0,0.0,27.537147,100.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799,335.847237,198.17616,83.274192,0.0,107.940465,227.906772,0.0,0.0,0.0,0.0,0.0,0.0,-1.450095,-19.419756,0.0,2023-01-01,0.0,0.0,-1.720221,0.0,0.0,-0.063867,0.0,0.461727,0.0,0.0,0.0,2.327481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.77032,2023.0,20.0,60.0,1.0,1.047,273,44
0.0,0.0,15.931305,0.0,13.221,0.0,98.298135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.409523,231.724467,119.389698,0.0,127.448406,218.961117,0.0,0.0,0.0,0.0,0.0,0.0,-9.097065,12.914883,0.0,2023-10-01,0.0,0.0,2.749968,0.0,0.0,0.224757,0.0,1.068867,0.088479,0.0,0.0,-4.506327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.627864,2024.0,16.0,44.0,1.0,1.017,-364,62
0.0,0.0,10.81551,0.0,0.0,27.246081,98.541546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.611,335.227413,200.040867,85.400649,0.0,105.009912,230.217501,0.0,0.0,0.0,0.0,0.0,0.0,-5.638095,-17.026314,0.0,2022-10-02,0.0,0.0,0.363309,0.0,0.0,8.653455,0.0,0.316194,0.0,0.0,0.0,8.981166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.481348,2023.0,30.0,62.0,1.0,1.047,455,51
0.0,0.0,11.771775,0.0,13.221,0.0,95.902083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.390767,226.076049,108.143712,0.0,116.04987,221.340897,0.0,0.0,0.0,0.0,0.0,0.0,-13.165065,16.358445,0.0,2023-12-31,0.0,0.0,4.782951,0.0,0.0,5.057541,0.0,1.092258,0.197298,0.0,0.0,-1.155312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.06678,2024.0,21.0,51.0,1.0,1.017,-644,65
0.0,0.0,17.94031,0.0,0.0,30.96145,103.04969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,350.06876,206.79153,87.19128,0.0,108.2479,241.82086,0.0,0.0,0.0,0.0,0.0,0.0,-4.68373,-13.0909,0.0,2022-03-27,0.0,0.0,0.79788,0.0,0.0,12.52301,0.0,0.22018,0.0,0.0,0.0,13.66642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.78141,2022.0,36.0,65.0,1.0,1.09,735,51
0.0,0.0,9.757098,0.0,13.221,0.0,89.81127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.474333,245.02581,122.825124,0.0,130.618395,223.855938,0.0,0.0,0.0,0.0,0.0,0.0,-17.233065,19.101294,0.0,2024-03-31,0.0,0.0,5.202972,0.0,0.0,9.576072,0.0,1.04751,0.342729,0.0,0.0,3.332709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.88781,2024.0,27.0,51.0,1.0,1.017,-364,50
0.0,0.0,12.654042,0.0,0.0,29.078331,101.303532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.987,357.443706,216.755175,100.07226,0.0,128.702475,228.741231,0.0,0.0,0.0,0.0,0.0,0.0,8.363436,-19.680459,0.0,2023-04-02,0.0,0.0,-1.63332,0.0,0.0,-6.200334,0.0,0.683691,0.0,0.0,0.0,-5.443353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.5386,2023.0,15.0,50.0,1.0,1.047,455,66
0.0,0.0,25.84197,0.0,0.0,0.0,91.514745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.221,370.481913,258.128838,120.298896,0.0,141.031458,229.450455,0.0,0.0,0.0,0.0,0.0,0.0,0.073224,-7.920396,0.0,2024-06-30,0.0,0.0,3.839175,0.0,0.0,18.116838,0.0,0.9153,0.0,0.0,0.0,16.707276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.908022,2024.0,45.0,66.0,1.0,1.017,-364,52
0.0,0.0,21.537837,0.0,0.0,0.0,103.559817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.611,356.95371,236.393754,114.108342,0.0,136.011582,220.942128,0.0,0.0,0.0,0.0,0.0,0.0,-7.785492,9.319347,0.0,2023-07-02,0.0,0.0,1.341207,0.0,0.0,-6.375183,0.0,1.00512,0.0,0.0,0.0,-9.369603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.114462,2023.0,16.0,52.0,1.0,1.047,-364,61
0.0,0.0,626.633514,0.0,974.1293763,935.3565727,3092.313506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.149278,9544.577341,4178.938739,2442.023275,0.0,4377.736422,5166.840918,0.0,0.0,0.0,0.0,0.0,0.0,291.641798,-384.3864104,0.0,2022-12-31,41.62520828,0.0,202.9270363,0.0,0.0,614.8922202,0.0,24.36981816,8.872305351,0.0,0.0,390.9535748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.967002,2022.0,62.0,71.0,0.007607224,1.09,365,77
0.0,0.0,727.35101,0.0,716.3378786,780.9934543,3672.007502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.009408,11925.61178,4605.731778,2592.251191,0.0,6346.059882,5579.551899,0.0,0.0,0.0,0.0,0.0,0.0,1533.194798,-2563.384567,0.0,2023-12-31,10.40211867,0.0,279.7618521,0.0,0.0,750.5545899,0.0,46.94365876,14.79842957,0.0,0.0,509.8975507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7342.085099,2023.0,63.0,77.0,0.007116881,1.047,-640,68
0.0,0.0,480.290227,0.0,996.8905709,1036.998366,2914.170882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.6384929,8800.854272,3560.862439,2322.512493,0.0,4083.723148,4717.131123,0.0,0.0,0.0,0.0,0.0,0.0,-43.63184183,-232.5207352,0.0,2022-03-31,0.0,0.0,168.8971848,0.0,0.0,504.5688345,0.0,0.0,0.0,0.0,0.0,350.215597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5902.34674,2022.0,59.0,68.0,0.007607224,1.09,365,68
0.0,0.0,611.7801929,0.0,1082.349389,867.101537,2794.757193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0781781,8762.473539,3894.200036,2367.681669,0.0,4030.552736,4731.920803,0.0,0.0,0.0,0.0,0.0,0.0,156.6204387,-365.9966081,0.0,2023-03-31,-6.102675639,0.0,183.832858,0.0,0.0,510.6054312,0.0,0.0,0.0,0.0,0.0,348.2697884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6551.248379,2023.0,59.0,68.0,0.007116881,1.047,366,75
0.0,0.0,620.1594921,0.0,813.9131375,787.6403179,3461.158411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.512619,11365.44706,4308.762576,2354.535153,0.0,5774.927018,5590.520045,0.0,0.0,0.0,0.0,0.0,0.0,1337.783754,-2286.47444,0.0,2024-03-31,12.35696043,0.0,277.4436629,0.0,0.0,765.3252197,0.0,0.0,0.0,0.0,0.0,527.149679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6944.07421,2024.0,62.0,75.0,0.006607071,1.017,-640,68
0.0,0.0,594.9834304,0.0,875.5721601,1037.661716,3119.112843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.456079,9657.753131,4085.505901,2315.522443,0.0,4410.621995,5247.131136,0.0,0.0,0.0,0.0,0.0,0.0,123.0099532,-276.7993432,0.0,2022-06-30,0.0,0.0,186.2189099,0.0,0.0,513.5240586,0.0,0.0,0.0,0.0,0.0,384.5107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6288.582239,2022.0,58.0,68.0,0.007607224,1.09,365,63
0.0,0.0,674.014072,0.0,1132.213987,870.9837031,3689.078601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976.764465,12132.71528,4696.593837,2788.07331,0.0,6752.420585,5380.294696,0.0,0.0,0.0,0.0,0.0,0.0,2196.374572,-2655.528263,0.0,2023-06-30,13.15167583,0.0,171.8137911,0.0,0.0,522.2593808,0.0,0.0,0.0,0.0,0.0,384.4536625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6796.830776,2023.0,55.0,63.0,0.007116881,1.047,366,77
0.0,0.0,786.3636336,0.0,685.6802757,479.1127512,3616.34947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.337972,11778.8912,4767.797786,2440.32834,0.0,5654.179558,6124.711646,0.0,0.0,0.0,0.0,0.0,0.0,-834.2124183,68.94767318,0.0,2024-06-30,-5.005946449,0.0,300.3366288,0.0,0.0,862.924377,0.0,0.0,0.0,0.0,0.0,586.8245923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.627583,2024.0,63.0,77.0,0.006607071,1.017,-639,67
